@relation 'snake_game-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.instance.Resample-S1-Z80.0-no-replacement-weka.filters.unsupervised.instance.Resample-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R6,8,18-19-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute Head_x numeric
@attribute Head_y numeric
@attribute Food_x numeric
@attribute Food_y numeric
@attribute Score numeric
@attribute Dist_right_border numeric
@attribute Dist_bottom_border numeric
@attribute Dist_body_x1 numeric
@attribute Dist_body_y1 numeric
@attribute Dist_body_x2 numeric
@attribute Dist_body_y2 numeric
@attribute Tail_x numeric
@attribute Tail_y numeric
@attribute Horizontal_weight numeric
@attribute Vertical_weight numeric
@attribute direction {UP,DOWN,LEFT,RIGHT}

@data
0.765957,0.723404,0.391304,0.5,0.66362,0.234043,0.276596,0,0.5,0.25,0.25,0.723404,0.978723,0.920469,0.021533,LEFT
0.531915,0.361702,0.847826,0.369565,0.262917,0.468085,0.638298,1,0.5,0.75,0.25,0.510638,0.680851,0.022388,0.052233,RIGHT
0.340426,0.914894,0.695652,0.913043,0.363796,0.659574,0.085106,1,0.5,1,0.5,0.425532,0.829787,0.259623,0.84712,RIGHT
0.489362,0.106383,0.934783,0.130435,0.06819,0.510638,0.893617,1,0.5,1,0.5,0.446809,0.106383,0.161691,0.499946,RIGHT
0.06383,0.319149,0.304348,0.456522,0.339192,0.93617,0.680851,0.5,1,0.5,1,0.468085,0.234043,0.901742,0.986212,DOWN
0.638298,0.680851,0.608696,0.434783,0.726538,0.361702,0.319149,1,0.5,1,0.5,0.446809,0.425532,0.00407,0.765182,UP
0.617021,0.531915,0.673913,0.5,0.139895,0.382979,0.468085,1,0.5,1,0.5,0.489362,0.531915,0.065032,0.499946,RIGHT
0.170213,0.808511,0.347826,0.521739,0.16239,0.829787,0.191489,1,0.5,1,0.5,0.106383,0.617021,0.031573,0.851229,RIGHT
0.531915,0.87234,0.565217,0.913043,0.37188,0.468085,0.12766,0.5,1,0.5,1,0.595745,0.765957,0.717484,0.983192,DOWN
0.829787,0.574468,0.847826,0.413043,0.526889,0.170213,0.425532,0.5,1,0.5,1,0.659574,0.595745,0.192852,0.953943,DOWN
0.148936,0.87234,0.282609,0.326087,0.660105,0.851064,0.12766,0.5,0,0.5,0,0.468085,0.93617,0.942403,0.005549,UP
0.106383,0.595745,0.521739,0.978261,0.282601,0.893617,0.404255,0.5,0,0.5,0,0.191489,0.446809,0.912313,0.499946,UP
0.851064,0.87234,0.23913,0,0.391564,0.148936,0.12766,0,0.5,0,0.5,0.765957,0.765957,0.753731,0.855131,LEFT
0.468085,0.191489,0.5,0.369565,0.540949,0.531915,0.808511,0.5,1,0.5,1,0.042553,0.191489,0.090756,0.974618,DOWN
0.702128,0.489362,0.217391,0.347826,0.175747,0.297872,0.510638,0.5,0,0.5,0,0.765957,0.638298,0.638399,0.038666,UP
0.93617,0.553191,0.847826,0.369565,0.222847,0.06383,0.446809,0,0.5,0.25,0.75,0.829787,0.361702,0.649254,0.947659,LEFT
0.234043,0.765957,0.152174,0.521739,0.057645,0.765957,0.234043,0.5,1,0.25,0.75,0.276596,0.744681,0.753731,0.880502,DOWN
0.93617,0.319149,0.586957,0.673913,0.485062,0.06383,0.680851,0.5,1,0.5,1,0.851064,0.382979,0.198694,0.880502,DOWN
0.382979,0.723404,0.347826,0.673913,0.19051,0.617021,0.276596,0.5,1,0.5,1,0.234043,0.659574,0.177069,0.961226,DOWN
0.787234,0.723404,0.065217,0.978261,0.103691,0.212766,0.276596,0.5,0,0.5,0,0.787234,0.808511,0.5,0.09402,LEFT
0.255319,0.510638,0.304348,0.456522,0.318805,0.744681,0.489362,0.5,0,0.5,0,0.361702,0.255319,0.922885,0.54223,UP
0.085106,0.212766,0.043478,0.5,0.060457,0.914894,0.787234,0,0.5,0,0.5,0.12766,0.212766,0.838309,0.499946,LEFT
0.382979,0.553191,0.478261,0.565217,0.394728,0.617021,0.446809,0,0.5,0,0.5,0.468085,0.319149,0.986318,0.85936,LEFT
0.617021,0.234043,0.73913,0.282609,0.69877,0.382979,0.765957,0.5,1,0.5,1,0.723404,0.340426,0.921086,0.640293,DOWN
0.489362,0.06383,0.086957,0.043478,0.123023,0.510638,0.93617,0,0.5,0,0.5,0.574468,0.106383,0.934968,0.354972,LEFT
0.553191,0.765957,0.543478,0.73913,0.577153,0.446809,0.234043,1,0.5,0.75,0.75,0.255319,0.212766,0.004914,0.982603,RIGHT
0.212766,0.106383,0.934783,0.282609,0.072759,0.787234,0.893617,1,0.5,1,0.5,0.170213,0.106383,0.161691,0.499946,RIGHT
0.446809,0.617021,0.26087,0.608696,0.196837,0.553191,0.382979,0,0.5,0,0.5,0.659574,0.659574,0.968427,0.226726,LEFT
0.340426,0.851064,0.326087,0.630435,0.161687,0.659574,0.148936,0.5,0,0.5,0,0.382979,0.93617,0.644989,0.065025,UP
0.978723,0.808511,0.978261,0.826087,0.073111,0.021277,0.191489,0.5,1,0.5,1,0.978723,0.723404,0.5,0.905872,DOWN
0.106383,0.617021,0.108696,0.76087,0.249912,0.893617,0.382979,0.5,1,0.5,1,0.148936,0.382979,0.572495,0.97111,DOWN
0.297872,0.12766,0.26087,0,0.196485,0.702128,0.87234,0.5,0,0.5,0,0.297872,0.361702,0.5,0.034822,UP
0.297872,0.468085,0.326087,0.956522,0.657645,0.702128,0.531915,1,0.5,1,0.5,0.574468,0.553191,0.366457,0.139419,RIGHT
0.255319,0.595745,0.23913,0.847826,0.441476,0.744681,0.404255,0.5,1,0.5,1,0.12766,0.12766,0.395007,0.989857,DOWN
0.382979,0.297872,0.282609,0.304348,0.59754,0.617021,0.702128,0,0.5,0,0.5,0.723404,0.12766,0.991093,0.450842,LEFT
0.404255,0.446809,0.956522,0.391304,0.212302,0.595745,0.553191,1,0.5,1,0.5,0.276596,0.319149,0.031573,0.734134,RIGHT
0.234043,0.659574,0.217391,0.847826,0.530756,0.765957,0.340426,0.5,1,0.5,1,0.297872,0.340426,0.631564,0.988561,DOWN
0.553191,0.319149,0.565217,0.26087,0.256239,0.446809,0.680851,0.5,0,0.5,0,0.340426,0.319149,0.154925,0.033131,UP
0.319149,0.553191,1,0.565217,0.110721,0.680851,0.446809,1,0.5,0.75,0.75,0.297872,0.446809,0.065032,0.86238,RIGHT
0.191489,0.93617,0.456522,0.847826,0.146221,0.808511,0.06383,0,0.5,0,0.5,0.234043,0.829787,0.94403,0.817076,LEFT
0.553191,0.489362,0.543478,0.456522,0.234446,0.446809,0.510638,1,0.5,0.75,0.75,0.531915,0.212766,0.026368,0.9397,RIGHT
0.680851,0.148936,0.652174,0.478261,0.064323,0.319149,0.851064,0.5,1,0.5,1,0.680851,0.106383,0.5,0.838218,DOWN
0.702128,0.723404,0.695652,0.413043,0.305097,0.297872,0.276596,0,0.5,0.25,0.75,0.723404,0.340426,0.98209,0.956613,LEFT
0.510638,0.510638,0.5,0.173913,0.554657,0.489362,0.489362,0.5,0,0.5,0,0.212766,0.893617,0.192447,0.007914,UP
0.531915,0.404255,0.543478,0.456522,0.236204,0.468085,0.595745,0.5,1,0.5,1,0.489362,0.148936,0.432338,0.973527,DOWN
0.553191,0.617021,0.5,0.608696,0.360633,0.446809,0.382979,0,0.5,0,0.5,0.574468,0.829787,0.986318,0.161674,LEFT
0.276596,0.446809,0.565217,0.565217,0.474165,0.723404,0.553191,1,0.5,1,0.5,0.12766,0.574468,0.013682,0.267384,RIGHT
0.382979,0.553191,0.391304,0.5,0.654482,0.617021,0.446809,0.5,0,0.5,0,0.829787,0.829787,0.876972,0.007035,UP
0.12766,0.787234,0.76087,0.565217,0.917047,0.87234,0.212766,0.5,0,0.5,0,0.553191,0.404255,0.984041,0.648265,UP
0.638298,0.893617,0.130435,0.934783,0.154306,0.361702,0.106383,0,0.5,0,0.5,0.787234,0.893617,0.94403,0.499946,LEFT
0.531915,0.191489,0.456522,0.586957,0.058348,0.468085,0.808511,0,0.5,0,0.5,0.574468,0.191489,0.838309,0.499946,LEFT
0.808511,0.148936,0.543478,0.847826,0.486116,0.191489,0.851064,0.5,0,0.5,0,0.808511,0.702128,0.5,0.011331,LEFT
0.148936,0.489362,0.130435,0.673913,0.056942,0.851064,0.510638,0.5,1,0.5,1,0.148936,0.446809,0.5,0.838218,DOWN
0.723404,0.361702,0.478261,0.891304,0.259754,0.276596,0.638298,0,0.5,0,0.5,0.893617,0.574468,0.980754,0.232889,LEFT
0.659574,0,0.369565,0.043478,0.199649,0.340426,1,0,0.5,0,0.5,0.893617,0,0.965174,0.499946,LEFT
0.234043,0.617021,0.23913,0.695652,0.586643,0.765957,0.382979,0.5,1,0.5,1,0.531915,0.595745,0.833857,0.994001,DOWN
0.93617,0.808511,0.021739,0.565217,0.46819,0.06383,0.191489,0.5,1,0.5,1,0.787234,0.829787,0.080792,0.742619,DOWN
0.340426,0.914894,0.217391,0.913043,0.73181,0.659574,0.085106,0,0.5,0,0.5,0.87234,0.489362,0.996891,0.721937,LEFT
0.446809,0.93617,0.326087,0.630435,0.164851,0.553191,0.06383,0,0.5,0,0.5,0.574468,0.93617,0.934968,0.499946,LEFT
0.170213,0.510638,0.065217,0.891304,0.76942,0.829787,0.489362,0.5,1,0.5,1,0.021277,0.510638,0.529277,0.987838,DOWN
0.382979,0.93617,0.130435,0.934783,0.149385,0.617021,0.06383,0,0.5,0,0.5,0.531915,0.93617,0.94403,0.499946,LEFT
0.574468,0.744681,0.26087,0.869565,0.499824,0.425532,0.255319,0.5,1,0.5,1,0.361702,0.446809,0.297015,0.987058,DOWN
0.361702,0.553191,0.326087,0.847826,0.181371,0.638298,0.446809,0.5,1,0.5,1,0.297872,0.468085,0.309701,0.943928,DOWN
0.638298,0.659574,0.347826,0.891304,0.265026,0.361702,0.340426,0.5,0,0.5,0,0.808511,0.723404,0.79602,0.01368,UP
0.06383,0.765957,0.782609,0.782609,0.293849,0.93617,0.234043,0.5,0,0.5,0,0.085106,0.978723,0.572495,0.028782,UP
0.553191,0.234043,0.717391,0.23913,0.346573,0.446809,0.765957,1,0.5,1,0.5,0.361702,0.361702,0.024254,0.11939,RIGHT
0.425532,0.510638,0.152174,0.673913,0.093146,0.574468,0.489362,0.5,0,0.5,0,0.425532,0.659574,0.5,0.055964,UP
0.765957,0.382979,0.782609,0.369565,0.114938,0.234043,0.617021,1,0.5,1,0.5,0.659574,0.382979,0.077115,0.499946,RIGHT
0.170213,0.191489,0.043478,0.913043,0.384534,0.829787,0.808511,0.5,1,0.5,1,0.404255,0.106383,0.829851,0.981983,DOWN
0,0.148936,0.847826,0.043478,0.411599,1,0.851064,0.5,0,0.5,0,0,0.617021,0.5,0.014599,UP
0.319149,0.489362,0.23913,0.695652,0.502285,0.680851,0.510638,0,0.5,0,0.5,0.276596,0.723404,0.927337,0.166125,LEFT
0.723404,1,0.73913,0.956522,0.450615,0.276596,0,0,0.5,0,0.5,0.723404,0.851064,0.821393,0.956613,LEFT
0.617021,0.255319,0.347826,0.26087,0.777504,0.382979,0.744681,0,0.5,0,0.5,0.212766,0.553191,0.540597,0.083871,LEFT
0.723404,0.702128,0.695652,0.608696,0.418629,0.276596,0.297872,0.5,0,0.5,0,0.276596,0.93617,0.177069,0.007914,UP
0.191489,0.255319,0.108696,0.23913,0.876274,0.808511,0.744681,0,0.5,0,0.5,0.404255,0.595745,0.998862,0.13014,LEFT
0.851064,0.595745,0.369565,0.565217,0.101582,0.148936,0.404255,0,0.5,0,0.5,0.893617,0.659574,0.922885,0.246242,LEFT
0.361702,0.361702,0.608696,0.434783,0.664675,0.638298,0.638298,0.5,0,0.5,0,0.829787,0.425532,0.938263,0.00407,UP
0.06383,0.404255,0.804348,0.76087,0.531459,0.93617,0.595745,0.5,1,0.5,1,0.319149,0.021277,0.696437,0.990986,DOWN
0.638298,0.468085,0.652174,0.478261,0.046397,0.361702,0.531915,1,0.5,0.75,0.25,0.617021,0.489362,0.161691,0.33081,RIGHT
0.744681,0.255319,0.23913,0,0.379613,0.255319,0.744681,0.5,0,0.5,0,0.744681,0.659574,0.5,0.017908,UP
0.382979,0.382979,0.413043,0.521739,0.553251,0.617021,0.617021,0.5,0,0.5,0,0.787234,0.489362,0.889448,0.12234,UP
0.276596,0.425532,0.173913,0.434783,0.436907,0.723404,0.574468,0,0.5,0,0.5,0.680851,0.446809,0.988668,0.706667,LEFT
1,0.468085,0.847826,0.326087,0.713533,0,0.531915,0.5,1,0.5,1,0.765957,0.893617,0.080792,0.544069,DOWN
0.212766,0.085106,0.23913,0.456522,0.248858,0.787234,0.914894,0.5,1,0.5,1,0.382979,0.042553,0.869064,0.961226,DOWN
0.340426,0.425532,0.347826,0.456522,0.159578,0.659574,0.574468,0.5,0,0.5,0,0.340426,0.595745,0.5,0.048917,UP
0.212766,0.510638,0.608696,0.434783,0.73638,0.787234,0.489362,0.5,1,0.5,1,0.829787,0.595745,0.949797,0.661394,DOWN
0.829787,0.638298,0.847826,0.630435,0.181722,0.170213,0.361702,0.5,0,0.25,0.25,0.978723,0.787234,0.939801,0.026365,UP
0.340426,0.659574,0.021739,0.630435,0.645694,0.659574,0.340426,0.5,0,0.5,0,0.106383,0.723404,0.146314,0.007914,UP
0.106383,0.042553,0.23913,0,0.352197,0.893617,0.957447,0,0.5,0,0.5,0.361702,0.191489,0.98209,0.322353,LEFT
0.276596,0.765957,0.5,0.173913,0.562742,0.723404,0.234043,1,0.5,1,0.5,0.595745,1,0.515378,0.054042,RIGHT
0.382979,0.638298,0.347826,0.934783,0.242179,0.617021,0.361702,0.5,1,0.5,1,0.382979,0.404255,0.5,0.96507,DOWN
0.382979,0.340426,0.478261,0.347826,0.339543,0.617021,0.659574,1,0.5,1,0.5,0.489362,0.404255,0.350746,0.141776,RIGHT
0.340426,0.787234,0.826087,0.021739,0.704042,0.659574,0.212766,1,0.5,1,0.5,0.851064,0.829787,0.634633,0.05467,UP
0.319149,0.914894,0.543478,0.978261,0.070299,0.680851,0.085106,0.5,1,0.5,1,0.319149,0.744681,0.5,0.950975,DOWN
0.680851,0.021277,0.847826,0.043478,0.398243,0.319149,0.978723,1,0.5,1,0.5,0.276596,0.085106,0.014601,0.191089,RIGHT
0.276596,0.191489,0.956522,0.391304,0.218629,0.723404,0.808511,0.5,1,0.5,1,0.212766,0,0.382893,0.968323,DOWN
0.829787,0.659574,0.869565,0.152174,0.410193,0.170213,0.340426,0.5,0,0.5,0,0.638298,0.957447,0.309701,0.01368,UP
0.234043,0.680851,0.23913,0.347826,0.323726,0.765957,0.319149,0.5,0,0.5,0,0.319149,0.893617,0.838309,0.026365,UP
0.595745,0.425532,0.543478,0.456522,0.227768,0.404255,0.574468,0,0.5,0,0.5,0.659574,0.489362,0.973632,0.263155,LEFT
0.234043,0.042553,0.391304,0,0.235149,0.765957,0.957447,0,0.5,0,0.5,0.446809,0.12766,0.973632,0.364637,LEFT
0.255319,0.404255,0.23913,0.847826,0.44464,0.744681,0.595745,0.5,1,0.5,1,0.12766,0.234043,0.237519,0.989857,DOWN
0.12766,0.425532,0.913043,0.413043,0.721617,0.87234,0.574468,0.5,1,0.5,1,0.276596,0.340426,0.767086,0.994001,RIGHT
0.893617,0.595745,0.369565,0.565217,0.102285,0.106383,0.404255,0.5,0,0.5,0,0.893617,0.702128,0.5,0.077106,LEFT
0.212766,0.170213,0.23913,0.26087,0.431283,0.787234,0.829787,1,0.5,1,0.5,0.234043,0.425532,0.5,0.101268,RIGHT
0.978723,0.148936,0.956522,0.021739,0.187346,0.021277,0.851064,0.5,0,0.5,0,0.851064,0.234043,0.223202,0.038666,UP
0.87234,0.638298,0.891304,0.76087,0.710369,0.12766,0.361702,0.5,1,0.5,1,0.702128,0.170213,0.089711,0.996558,DOWN
0.340426,0.404255,0.304348,0.826087,0.172232,0.659574,0.595745,1,0.5,1,0.5,0.255319,0.297872,0.043284,0.75365,DOWN
0.340426,0.297872,0.347826,0.26087,0.749033,0.659574,0.702128,0,0.5,0,0.5,0.489362,0.085106,0.997313,0.64202,LEFT
0.489362,0.723404,0.391304,0.5,0.659051,0.510638,0.276596,0,0.5,0,0.5,0.978723,0.957447,0.992964,0.209998,LEFT
0.659574,0.851064,0.652174,0.978261,0.341301,0.340426,0.148936,0.5,1,0.5,1,0.617021,0.765957,0.282516,0.983192,DOWN
0.638298,0.382979,0.543478,0.847826,0.479438,0.361702,0.617021,0.5,1,0.5,1,0.808511,0.297872,0.781924,0.988561,DOWN
0.702128,0.042553,1,0.065217,0.054482,0.297872,0.957447,0,0.5,0,0.5,0.744681,0.042553,0.838309,0.499946,LEFT
0.765957,0.617021,0.847826,0.326087,0.72478,0.234043,0.382979,0.5,0,0.5,0,0.893617,0.468085,0.819922,0.169028,UP
0.319149,0.638298,0.326087,0.913043,0.537786,0.680851,0.361702,0.5,1,0.25,0.75,0.574468,0.659574,0.984396,0.084794,DOWN
0.510638,0.702128,0.5,0.173913,0.557821,0.489362,0.297872,0.5,0,0.5,0,0.319149,0.978723,0.054048,0.007914,UP
0.361702,0.106383,0,0.065217,0.114236,0.638298,0.893617,0,0.5,0,0.5,0.468085,0.106383,0.922885,0.499946,LEFT
0.468085,0.297872,0.521739,0.521739,0.550791,0.531915,0.702128,0.5,1,0.5,1,0.106383,0.595745,0.05597,0.626798,DOWN
0.957447,0.829787,0,0.434783,0.856942,0.042553,0.170213,0,0.5,0.25,0.75,0.446809,0.191489,0.117177,0.98955,LEFT
0.255319,0.723404,0.782609,0.369565,0.128998,0.744681,0.276596,0.5,0,0.5,0,0.191489,0.765957,0.246269,0.077106,UP
0.723404,0.829787,0.73913,0.956522,0.460457,0.276596,0.170213,0.5,0,0.5,0,0.319149,0.914894,0.127861,0.009451,UP
0.404255,0.170213,0.565217,0.217391,0.168014,0.595745,0.829787,0,0.5,0,0.5,0.489362,0.276596,0.956716,0.246242,LEFT
0.510638,0.680851,0.543478,0.217391,0.33181,0.489362,0.319149,0.5,0,0.5,0,0.340426,0.765957,0.201493,0.022386,UP
0.340426,0.744681,0.021739,0.630435,0.6471,0.659574,0.255319,0.5,0,0.5,0,0.106383,0.638298,0.084803,0.223178,UP
0.425532,0.361702,0.608696,0.434783,0.762039,0.574468,0.638298,1,0.5,1,0.5,0.595745,0.93617,0.799864,0.027134,RIGHT
0.638298,0.106383,0.282609,0.673913,0.065729,0.361702,0.893617,1,0.5,1,0.5,0.595745,0.106383,0.161691,0.499946,RIGHT
0.446809,0.319149,0.826087,0.021739,0.694552,0.553191,0.680851,0.5,0,0.5,0,0.404255,0.957447,0.137526,0.002893,UP
0.659574,0.276596,0.673913,0.217391,0.071705,0.340426,0.723404,1,0.5,1,0.5,0.617021,0.234043,0.09403,0.702909,RIGHT
0.340426,0.787234,0.76087,0.565217,0.949385,0.659574,0.212766,0.5,0,0.5,0,0.702128,0.680851,0.96062,0.55459,UP
0.531915,0.234043,0.347826,0.695652,0.744815,0.468085,0.765957,0,0.5,0,0.5,0.638298,0.617021,0.99538,0.173755,LEFT
0.787234,0.042553,0.782609,0.043478,0.282601,0.212766,0.957447,0,0.5,0.25,0.25,0.553191,0.297872,0.5,0.031569,LEFT
0.340426,0.595745,0.978261,0.934783,0.181722,0.659574,0.404255,0.5,1,0.5,1,0.340426,0.361702,0.5,0.96507,DOWN
0.553191,0.446809,0.826087,0.391304,0.727944,0.446809,0.553191,0.5,1,0.5,1,0.978723,0.744681,0.957954,0.63608,DOWN
0.978723,0.319149,1,0.065217,0.689279,0.021277,0.680851,1,0.5,0.5,0.75,0.680851,0.234043,0.128686,0.623704,DOWN
0.212766,0.531915,0.217391,0.913043,0.525483,0.787234,0.468085,0,0.5,0,0.5,0.382979,0.446809,0.992964,0.934867,LEFT
0.12766,0.234043,0.73913,0.065217,0.181371,0.87234,0.765957,0.5,0,0.5,0,0.12766,0.382979,0.5,0.055964,UP
0.638298,0.212766,0.630435,0.173913,0.381371,0.361702,0.787234,0.5,0,0.5,0,0.553191,0.744681,0.432338,0.009451,UP
0.340426,0.361702,0.347826,0.456522,0.17188,0.659574,0.638298,0.5,1,0.5,1,0.340426,0.191489,0.5,0.950975,DOWN
0.06383,0.085106,0.5,0.369565,0.549385,0.93617,0.914894,1,0.5,0.75,0.25,0.531915,0.212766,0.778286,0.025274,RIGHT
0.702128,0.851064,0.391304,0.369565,0.25167,0.297872,0.148936,0.5,1,0.5,1,0.553191,0.723404,0.246269,0.97111,DOWN
0.085106,0.212766,0.956522,0.304348,0.148682,0.914894,0.787234,1,0.5,0.75,0.75,0.06383,0.085106,0.05597,0.880502,RIGHT
0.851064,0.638298,0.869565,0.043478,0.464675,0.148936,0.361702,0.5,0,0.75,0.25,0.531915,0.957447,0.025277,0.008906,UP
0.489362,0.595745,0.391304,0.608696,0.028471,0.510638,0.404255,0,0.5,0,0.5,0.574468,0.595745,0.90597,0.499946,LEFT
0.191489,0.638298,0.173913,0.76087,0.223902,0.808511,0.361702,0.5,1,0.5,1,0.319149,0.468085,0.702985,0.973527,DOWN
0.489362,0.382979,0.5,0.152174,0.109315,0.510638,0.617021,0.5,0,0.5,0,0.489362,0.468085,0.5,0.09402,UP
0.319149,1,0.73913,0.956522,0.443937,0.680851,0,0,0.5,0,0.5,0.765957,0.829787,0.990547,0.635255,UP
0.425532,0.808511,0.652174,0.804348,0.344112,0.574468,0.191489,1,0.5,1,0.5,0.382979,0.446809,0.01791,0.931243,RIGHT
0.702128,0.659574,0.5,0.304348,0.033743,0.297872,0.340426,0,0.5,0,0.5,0.808511,0.680851,0.934968,0.427459,LEFT
0.723404,0.531915,0.73913,0.282609,0.669596,0.276596,0.468085,0.5,1,0.5,1,0.765957,0.276596,0.75913,0.996558,DOWN
0.446809,0.957447,0.26087,0.869565,0.489279,0.553191,0.042553,1,0.5,1,0.5,0.553191,0.851064,0.236119,0.844983,RIGHT
0.617021,0.765957,0.130435,0.73913,0.682953,0.382979,0.234043,0,0.5,0,0.5,0.404255,0.297872,0.6466,0.928424,LEFT
0.851064,0.276596,0.630435,0.478261,0.552197,0.148936,0.723404,0.5,0,0.5,0,0.829787,0.382979,0.278799,0.005549,LEFT
0.297872,0.361702,0.391304,0.369565,0.234798,0.702128,0.638298,0,0.5,0,0.5,0.425532,0.510638,0.971215,0.246242,LEFT
0.638298,0.468085,0.608696,0.434783,0.723023,0.361702,0.531915,0.5,0,0.5,0,0.234043,0.425532,0.119403,0.084794,LEFT
0.148936,0.744681,0.847826,0.130435,0.088225,0.851064,0.255319,0.5,1,0.5,1,0.148936,0.680851,0.5,0.880502,DOWN
0.680851,0.787234,0.326087,0.804348,0.257996,0.319149,0.212766,0,0.5,0,0.5,0.957447,0.702128,0.97927,0.894597,LEFT
0.638298,0.531915,0.565217,0.565217,0.543409,0.361702,0.468085,0.5,1,0.75,0.75,0.680851,0.468085,0.077115,0.608676,DOWN
0.12766,0.659574,0.130435,0.652174,0.301582,0.87234,0.340426,0.5,1,0.5,1,0.106383,0.361702,0.468284,0.975641,RIGHT
0.425532,0.255319,0.23913,0.26087,0.426362,0.574468,0.744681,0.5,1,0.5,1,0.191489,0.255319,0.083155,0.898623,DOWN
0.361702,0.638298,0.347826,0.891304,0.256591,0.638298,0.361702,0.5,1,0.5,1,0.638298,0.638298,0.880597,0.96507,DOWN
0.638298,0.914894,0.586957,0.021739,0.825659,0.361702,0.085106,0.5,0,0.5,0,0.829787,0.340426,0.96133,0.601428,UP
0.617021,0.723404,0.586957,0.717391,0.055888,0.382979,0.276596,0.5,1,0.5,1,0.617021,0.680851,0.5,0.838218,LEFT
0.638298,0,0.369565,0.043478,0.199297,0.361702,1,0,0.5,0,0.5,0.87234,0,0.965174,0.499946,LEFT
0.319149,0.93617,0.065217,0.978261,0.092443,0.680851,0.06383,0,0.5,0,0.5,0.404255,0.93617,0.90597,0.499946,DOWN
0.234043,0.255319,0.5,0.565217,0.250264,0.765957,0.744681,0.5,1,0.5,1,0.319149,0.021277,0.626866,0.975641,DOWN
0.787234,0.723404,0.934783,0.717391,0.826714,0.212766,0.276596,1,0.5,1,0.5,0.595745,0.042553,0.001599,0.85332,RIGHT
0.659574,0.170213,0.652174,0.195652,0.105448,0.340426,0.829787,0,0.5,0,0.5,0.765957,0.170213,0.922885,0.499946,DOWN
0.595745,0.702128,0.065217,0.23913,0.739543,0.404255,0.297872,0,0.5,0,0.5,0.489362,0.531915,0.890356,0.831713,LEFT
0.191489,0.680851,0.217391,0.913043,0.522671,0.808511,0.319149,0.5,1,0.5,1,0.382979,0.276596,0.891471,0.992857,DOWN
0.106383,0.957447,0.086957,0.978261,0.164148,0.893617,0.042553,0.5,1,0.5,1,0.106383,0.765957,0.5,0.956613,DOWN
0.212766,0.361702,0.217391,0.347826,0.164851,0.787234,0.638298,0.5,1,0.25,0.75,0.404255,0.340426,0.915197,0.961226,DOWN
0.085106,0.829787,0.347826,0.73913,0.103339,0.914894,0.170213,0.5,0,0.5,0,0.085106,0.93617,0.5,0.077106,UP
0.297872,0.148936,0.021739,0.130435,0.273814,0.702128,0.851064,0,0.5,0,0.5,0.702128,0.170213,0.983298,0.475784,LEFT
0.361702,0.212766,0,0.195652,0.305097,0.638298,0.787234,0,0.5,0,0.5,0.680851,0.255319,0.97927,0.189863,LEFT
0.489362,0.361702,0.5,0.152174,0.108963,0.510638,0.638298,0.5,0,0.5,0,0.489362,0.446809,0.5,0.09402,UP
0.021277,0.851064,0.152174,0.826087,0.429525,0.978723,0.148936,0,0.5,0,0.5,0.12766,0.297872,0.991605,0.912215,UP
0.361702,0.531915,0.304348,0.456522,0.32232,0.638298,0.468085,0.5,1,0.5,1,0.297872,0.404255,0.288557,0.986212,DOWN
0.723404,0.361702,0.717391,1,0.811248,0.276596,0.638298,0.5,0,0.5,0,0.234043,0.914894,0.396628,0.001935,UP
0.978723,0.851064,0.826087,0.391304,0.764851,0.021277,0.148936,0,0.5,0.25,0.75,0.595745,0.893617,0.264834,0.920723,LEFT
0.361702,0.212766,0.23913,0.73913,0.065729,0.638298,0.787234,0,0.5,0,0.5,0.404255,0.212766,0.838309,0.499946,LEFT
0.765957,0.510638,0.782609,0.652174,0.017926,0.234043,0.489362,0.5,1,0.5,1,0.808511,0.446809,0.669154,0.922786,DOWN
0.021277,0.595745,0.195652,0.826087,0.310721,0.978723,0.404255,0.5,1,0.5,1,0.021277,0.148936,0.5,0.98429,DOWN
0.297872,1,0.065217,0.978261,0.074165,0.702128,0,0,0.5,0.25,0.75,0.297872,0.957447,0.804478,0.804391,LEFT
0.361702,0.638298,0.956522,0.478261,0.725835,0.638298,0.361702,1,0.5,1,0.5,0.851064,0.702128,0.569652,0.042284,UP
0.808511,0.425532,0.695652,0.434783,0.726889,0.191489,0.574468,0,0.5,0,0.5,0.659574,0.06383,0.818639,0.889352,LEFT
0.510638,0.106383,0.391304,0.108696,0.229525,0.489362,0.893617,0,0.5,0,0.5,0.723404,0.148936,0.968427,0.421883,LEFT
0.340426,0.382979,0.304348,0.826087,0.180316,0.659574,0.617021,0.5,0,0.5,0,0.404255,0.510638,0.652239,0.043279,UP
0.468085,0.617021,0.326087,0.782609,0.448506,0.531915,0.382979,0,0.5,0,0.5,0.595745,0.93617,0.992537,0.186547,LEFT
0.425532,0.893617,1,0.304348,0.795782,0.574468,0.106383,0.5,0,0.5,0,0.255319,0.680851,0.047897,0.582976,RIGHT
0.553191,0.723404,0.391304,0.304348,0.090334,0.446809,0.276596,0,0.5,0,0.5,0.617021,0.723404,0.880597,0.499946,LEFT
0.234043,0.595745,0.217391,0.347826,0.159227,0.765957,0.404255,1,0.5,0.5,0.25,0.212766,0.489362,0.130936,0.546074,UP
