@relation InstanceResultListener

@attribute Key_Dataset {'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18'}
@attribute Key_Run {1,2,3,4,5}
@attribute Key_Fold {1,2,3,4,5}
@attribute Key_Scheme {weka.classifiers.meta.LogitBoost,weka.classifiers.lazy.IBk,weka.classifiers.functions.MultilayerPerceptron,weka.classifiers.functions.SMO}
@attribute Key_Scheme_options {'-P 100 -L -1.7976931348623157E308 -H 1.0 -Z 3.0 -O 1 -E 1 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"'}
@attribute Key_Scheme_version_ID {-1105660358715833753,-3080186098777067172,-5990607817048210779,-6585883636378691736}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',5,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20250328.1835,6444,1611,1492,119,0,92.613284,7.386716,0,0.901389,0.062126,0.181479,16.585006,41.933465,3218.239476,655.022236,2563.21724,1.997666,0.406594,1.591072,2803.927717,1.740489,87.126136,0.903485,337,0.02504,31,0.97496,1207,0.096515,36,0.915761,0.903485,0.909582,0.882612,0.973502,0.945472,0.926133,0.024785,0.975215,0.073867,0.92613,0.926133,0.9261,0.90144,0.982375,0.952897,0.925867,0.926133,12.026,0.003,11.859375,0,11859.375,0,21205,1013840,255059,97.454997,35.195531,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',5,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20250328.1835,6444,1611,1502,109,0,93.234016,6.765984,0,0.909694,0.058554,0.175659,15.63143,40.588648,3218.239476,669.934917,2548.304558,1.997666,0.41585,1.581815,2834.306733,1.759346,88.0701,0.919571,343,0.025848,32,0.974152,1206,0.080429,30,0.914667,0.919571,0.917112,0.892057,0.98415,0.942164,0.93234,0.022571,0.977429,0.06766,0.932493,0.93234,0.932347,0.909804,0.980701,0.950229,0.932143,0.93234,12.104,0.003,11.9375,0,11937.5,0,21205,1013840,255059,96.772191,34.233395,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',5,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20250328.1836,6444,1611,1487,124,0,92.302917,7.697083,0,0.897231,0.060275,0.180621,16.090925,41.735228,3218.239476,618.065663,2600.173813,1.997666,0.383653,1.614012,2814.51909,1.747063,87.455241,0.930295,347,0.021809,27,0.978191,1211,0.069705,26,0.927807,0.930295,0.92905,0.907637,0.989317,0.964861,0.923029,0.025963,0.974037,0.076971,0.923149,0.923029,0.922931,0.897308,0.983904,0.951667,0.922835,0.923029,20.499,0.007,17.625,0.015625,17625,15.625,21205,1013840,255059,97.51707,34.326505,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',5,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20250328.1836,6444,1611,1486,125,0,92.240844,7.759156,0,0.896446,0.059734,0.184896,15.946359,42.722979,3218.239476,704.110611,2514.128865,1.997666,0.437064,1.560601,2815.795308,1.747856,87.494897,0.903485,337,0.028271,35,0.971729,1203,0.096515,36,0.905914,0.903485,0.904698,0.876036,0.978687,0.947927,0.922408,0.025786,0.974214,0.077592,0.922605,0.922408,0.92239,0.896627,0.981257,0.946682,0.922067,0.922408,24.762,0.01,21.09375,0,21093.75,0,21205,1013840,255059,96.275605,34.528243,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',1,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20250328.1836,6444,1611,1498,113,0,92.985723,7.014277,0,0.906364,0.256983,0.322809,68.603422,74.589891,3218.239476,1699.100763,1519.138713,1.997666,1.054687,0.942979,1529.048735,0.94913,47.511963,0.914209,341,0.023425,29,0.976575,1209,0.085791,32,0.921622,0.914209,0.9179,0.893307,0.968851,0.878693,0.929857,0.023499,0.976501,0.070143,0.929936,0.929857,0.929839,0.906468,0.971971,0.896972,0.929592,0.929857,2.449,0.01,2.109375,0,2109.375,0,10327,1013840,255059,100,75,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',1,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20250328.1836,6444,1611,1483,128,0,92.054624,7.945376,0,0.893942,0.257604,0.323769,68.769131,74.81172,3218.239476,1704.8752,1513.364276,1.997666,1.058271,0.939394,1521.51259,0.944452,47.277793,0.903485,337,0.027464,34,0.972536,1204,0.096515,36,0.908356,0.903485,0.905914,0.877671,0.964119,0.861918,0.920546,0.026589,0.973411,0.079454,0.920528,0.920546,0.920535,0.89398,0.969384,0.884708,0.920314,0.920546,1.83,0.004,1.609375,0,1609.375,0,10327,1013840,255059,100,75,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',1,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20250328.1836,6444,1611,1500,111,0,93.10987,6.89013,0,0.908039,0.257138,0.323049,68.644849,74.64541,3218.239476,1702.930838,1515.308638,1.997666,1.057064,0.940601,1526.819363,0.947746,47.44269,0.924933,345,0.023425,29,0.976575,1209,0.075067,28,0.92246,0.924933,0.923695,0.900666,0.970677,0.88498,0.931099,0.02291,0.97709,0.068901,0.931127,0.931099,0.931108,0.908153,0.97143,0.898204,0.930808,0.931099,2.082,0.005,1.734375,0,1734.375,0,10327,1013840,255059,100,75,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',1,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20250328.1836,6444,1611,1497,114,0,92.92365,7.07635,0,0.90555,0.257087,0.322969,68.63104,74.626908,3218.239476,1700.685725,1517.553751,1.997666,1.055671,0.941995,1527.596881,0.948229,47.466849,0.922252,344,0.022617,28,0.977383,1210,0.077748,29,0.924731,0.922252,0.92349,0.90048,0.969649,0.885311,0.929236,0.023633,0.976367,0.070764,0.929414,0.929236,0.929246,0.90566,0.97163,0.896369,0.929089,0.929236,2.283,0.005,2.015625,0,2015.625,0,10327,1013840,255059,100,75,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',1,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20250328.1836,6444,1611,1504,107,0,93.358163,6.641837,0,0.911373,0.256725,0.322408,68.535222,74.498494,3218.129631,1696.590988,1521.538644,1.997598,1.053129,0.944468,1531.510235,0.950658,47.590073,0.935657,349,0.029079,36,0.970921,1202,0.064343,24,0.906494,0.935657,0.920844,0.896694,0.968421,0.874184,0.933582,0.021906,0.978094,0.066418,0.933863,0.933582,0.933638,0.911588,0.973229,0.902468,0.93334,0.933582,2.003,0.004,1.71875,0,1718.75,0,10327,1013840,255059,100,75,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',2,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20250328.1836,6444,1611,1497,114,0,92.92365,7.07635,0,0.905563,0.256983,0.322809,68.604268,74.59112,3218.129631,1698.685725,1519.443906,1.997598,1.054429,0.943168,1528.389724,0.948721,47.493106,0.935657,349,0.028271,35,0.971729,1203,0.064343,24,0.908854,0.935657,0.922061,0.898294,0.970714,0.876707,0.929236,0.023506,0.976494,0.070764,0.929452,0.929236,0.929262,0.905694,0.97216,0.896557,0.929086,0.929236,2.91,0.006,2.28125,0,2281.25,0,10327,1013840,255059,100,75,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',2,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20250328.1836,6444,1611,1497,114,0,92.92365,7.07635,0,0.905535,0.257035,0.322889,68.617231,74.608401,3218.239476,1699.685725,1518.553751,1.997666,1.05505,0.942616,1528.34961,0.948696,47.490239,0.914209,341,0.027464,34,0.972536,1204,0.085791,32,0.909333,0.914209,0.911765,0.885093,0.967112,0.867769,0.929236,0.023761,0.976239,0.070764,0.929463,0.929236,0.929276,0.905655,0.971604,0.89629,0.929111,0.929236,2.303,0.004,1.859375,0,1859.375,0,10327,1013840,255059,100,75,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',2,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20250328.1836,6444,1611,1506,105,0,93.482309,6.517691,0,0.912992,0.256776,0.322488,68.548186,74.515801,3218.239476,1698.421063,1519.818413,1.997666,1.054265,0.943401,1531.136916,0.950426,47.576848,0.919571,343,0.019386,24,0.980614,1214,0.080429,30,0.934605,0.919571,0.927027,0.905322,0.968683,0.892024,0.934823,0.021902,0.978098,0.065177,0.93486,0.934823,0.934814,0.913016,0.97272,0.903325,0.934708,0.934823,2.192,0.005,1.640625,0,1640.625,0,10327,1013840,255059,100,75,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',2,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20250328.1836,6444,1611,1485,126,0,92.178771,7.821229,0,0.895605,0.257759,0.324008,68.810558,74.867074,3218.239476,1708.705275,1509.534201,1.997666,1.060649,0.937017,1519.701727,0.943328,47.221524,0.903485,337,0.027464,34,0.972536,1204,0.096515,36,0.908356,0.903485,0.905914,0.877671,0.963497,0.862289,0.921788,0.026057,0.973943,0.078212,0.921841,0.921788,0.921754,0.895745,0.969092,0.885963,0.921389,0.921788,5.353,0.009,2.671875,0,2671.875,0,10327,1013840,255059,100,75,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',2,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20250328.1836,6444,1611,1497,114,0,92.92365,7.07635,0,0.905575,0.257449,0.323529,68.727703,74.756324,3218.239476,1707.685725,1510.553751,1.997666,1.060016,0.93765,1523.902206,0.945936,47.352045,0.927614,346,0.023425,29,0.976575,1209,0.072386,27,0.922667,0.927614,0.925134,0.902504,0.971507,0.886217,0.929236,0.023312,0.976688,0.070764,0.929597,0.929236,0.929306,0.905891,0.970389,0.895719,0.928897,0.929236,3.851,0.004,2.015625,0,2015.625,0,10327,1013840,255059,100,75,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',3,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20250328.1836,6444,1611,1485,126,0,92.178771,7.821229,0,0.895629,0.257811,0.324088,68.824367,74.885517,3218.239476,1709.705275,1508.534201,1.997666,1.06127,0.936396,1519.791203,0.943384,47.224304,0.924933,345,0.028271,35,0.971729,1203,0.075067,28,0.907895,0.924933,0.916335,0.890887,0.968371,0.871595,0.921788,0.025972,0.974028,0.078212,0.922036,0.921788,0.921812,0.895775,0.968869,0.886219,0.921635,0.921788,2.417,0.011,2.015625,0,2015.625,0,10327,1013840,255059,100,75,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',3,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20250328.1837,6444,1611,1496,115,0,92.861577,7.138423,0,0.904722,0.25719,0.323129,68.658658,74.663907,3218.239476,1702.270688,1515.968788,1.997666,1.056655,0.941011,1526.162076,0.947338,47.422266,0.91689,342,0.024233,30,0.975767,1208,0.08311,31,0.919355,0.91689,0.918121,0.893496,0.967142,0.877613,0.928616,0.023786,0.976214,0.071384,0.928707,0.928616,0.928612,0.904839,0.971154,0.895125,0.928352,0.928616,2.569,0.003,2.421875,0.015625,2421.875,15.625,10327,1013840,255059,100,75,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',3,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20250328.1837,6444,1611,1491,120,0,92.55121,7.44879,0,0.900591,0.257345,0.323369,68.700085,74.719371,3218.239476,1703.1955,1515.043976,1.997666,1.057229,0.940437,1524.725673,0.946447,47.377633,0.91689,342,0.029887,37,0.970113,1201,0.08311,31,0.902375,0.91689,0.909574,0.882094,0.966122,0.862291,0.925512,0.024769,0.975231,0.074488,0.925619,0.925512,0.925545,0.900693,0.970547,0.891236,0.925306,0.925512,2.189,0.003,2.046875,0.015625,2046.875,15.625,10327,1013840,255059,100,75,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',3,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20250328.1837,6444,1611,1502,109,0,93.234016,6.765984,0,0.909673,0.25688,0.322622,68.575804,74.54668,3218.239476,1698.345875,1519.893601,1.997666,1.054218,0.943447,1530.067943,0.949763,47.543632,0.908847,339,0.020194,25,0.979806,1213,0.091153,34,0.931319,0.908847,0.919946,0.89632,0.968063,0.883986,0.93234,0.022755,0.977245,0.06766,0.932332,0.93234,0.932285,0.909693,0.97228,0.899712,0.932128,0.93234,3.294,0.004,2.984375,0,2984.375,0,10327,1013840,255059,100,75.015518,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',3,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20250328.1837,6444,1611,1508,103,0,93.606456,6.393544,0,0.914658,0.256828,0.322568,68.562841,74.535558,3218.129631,1700.251138,1517.878494,1.997598,1.055401,0.942196,1530.06633,0.949762,47.545205,0.932976,348,0.023425,29,0.976575,1209,0.067024,25,0.923077,0.932976,0.928,0.906178,0.97099,0.888685,0.936065,0.021257,0.978743,0.063935,0.936118,0.936065,0.936032,0.91483,0.972963,0.904994,0.935643,0.936065,2.556,0.004,2.234375,0,2234.375,0,10327,1013840,255059,100,75,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',4,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20250328.1837,6444,1611,1490,121,0,92.489137,7.510863,0,0.899769,0.257759,0.324008,68.811407,74.868308,3218.129631,1710.780463,1507.349169,1.997598,1.061937,0.935661,1520.19232,0.943633,47.23838,0.919571,343,0.027464,34,0.972536,1204,0.080429,30,0.909814,0.919571,0.914667,0.888799,0.965242,0.869761,0.924891,0.024805,0.975195,0.075109,0.925136,0.924891,0.924954,0.900029,0.969049,0.889854,0.924531,0.924891,1.935,0.003,1.796875,0,1796.875,0,10327,1013840,255059,100,75,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',4,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20250328.1837,6444,1611,1479,132,0,91.806331,8.193669,0,0.890646,0.257966,0.324327,68.865794,74.940817,3218.239476,1710.21505,1508.024426,1.997666,1.061586,0.93608,1517.663569,0.942063,47.158193,0.908847,339,0.029079,36,0.970921,1202,0.091153,34,0.904,0.908847,0.906417,0.878128,0.964281,0.858651,0.918063,0.027271,0.972729,0.081937,0.918101,0.918063,0.918071,0.89073,0.968017,0.880997,0.917812,0.918063,3.007,0.003,2.703125,0,2703.125,0,10327,1013840,255059,100,75,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',4,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20250328.1837,6444,1611,1503,108,0,93.296089,6.703911,0,0.910511,0.25688,0.322648,68.575804,74.552855,3218.239476,1699.17595,1519.063526,1.997666,1.054734,0.942932,1529.486919,0.949402,47.525578,0.924933,345,0.023425,29,0.976575,1209,0.075067,28,0.92246,0.924933,0.923695,0.900666,0.969664,0.884424,0.932961,0.022443,0.977557,0.067039,0.933148,0.932961,0.932966,0.910652,0.972596,0.901174,0.932754,0.932961,3.332,0.008,3.046875,0.015625,3046.875,15.625,10327,1013840,255059,100,75,?
'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18',4,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20250328.1837,6444,1611,1498,113,0,92.985723,7.014277,0,0.906385,0.256828,0.322568,68.561995,74.53433,3218.239476,1696.100763,1522.138713,1.997666,1.052825,0.944841,1530.705794,0.950159,47.563452,0.91689,342,0.02504,31,0.97496,1207,0.08311,31,0.91689,0.91689,0.91689,0.89185,0.969985,0.877326,0.929857,0.023358,0.976642,0.070143,0.929865,0.929857,0.929842,0.90643,0.972647,0.897422,0.929645,0.929857,2.872,0.007,2.59375,0,2593.75,0,10327,1013840,255059,100,75,?
