@relation 'snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize-weka.filters.unsupervised.attribute.Remove-R3-4,7,9,17-18'

@attribute Head_x numeric
@attribute Head_y numeric
@attribute Dist_Food_x numeric
@attribute Dist_Food_y numeric
@attribute Dist_right_border numeric
@attribute Dist_bottom_border numeric
@attribute Dist_body_x1 numeric
@attribute Dist_body_y1 numeric
@attribute Dist_body_x2 numeric
@attribute Dist_body_y2 numeric
@attribute Dist_body_x3 numeric
@attribute Dist_body_y3 numeric
@attribute Prev_UP numeric
@attribute Prev_DOWN numeric
@attribute Prev_RIGHT numeric
@attribute direction {UP,DOWN,LEFT,RIGHT}

@data
1.012877,-1.146729,-0.035437,2.629282,-1.012877,1.146729,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,-1.068809,-0.035437,2.551712,-1.012877,1.068809,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,-0.990889,-0.035437,2.474143,-1.012877,0.990889,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,-0.91297,-0.035437,2.396574,-1.012877,0.91297,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,-0.83505,-0.035437,2.319004,-1.012877,0.83505,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,-0.75713,-0.035437,2.241435,-1.012877,0.75713,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,-0.679211,-0.035437,2.163865,-1.012877,0.679211,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,-0.601291,-0.035437,2.086296,-1.012877,0.601291,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,-0.523372,-0.035437,2.008726,-1.012877,0.523372,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,-0.445452,-0.035437,1.931157,-1.012877,0.445452,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,-0.367532,-0.035437,1.853587,-1.012877,0.367532,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,-0.289613,-0.035437,1.776018,-1.012877,0.289613,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,-0.211693,-0.035437,1.698448,-1.012877,0.211693,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,-0.133773,-0.035437,1.620879,-1.012877,0.133773,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,-0.055854,-0.035437,1.543309,-1.012877,0.055854,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,0.022066,-0.035437,1.46574,-1.012877,-0.022066,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,0.099986,-0.035437,1.388171,-1.012877,-0.099986,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,0.177905,-0.035437,1.310601,-1.012877,-0.177905,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,0.255825,-0.035437,1.233032,-1.012877,-0.255825,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,0.333745,-0.035437,1.155462,-1.012877,-0.333745,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,0.411664,-0.035437,1.077893,-1.012877,-0.411664,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,0.489584,-0.035437,1.000323,-1.012877,-0.489584,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,0.567504,-0.035437,0.922754,-1.012877,-0.567504,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,0.645423,-0.035437,0.845184,-1.012877,-0.645423,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,0.723343,-0.035437,0.767615,-1.012877,-0.723343,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,0.801263,-0.035437,0.690045,-1.012877,-0.801263,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,0.879182,-0.035437,0.612476,-1.012877,-0.879182,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,0.957102,-0.035437,0.534907,-1.012877,-0.957102,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,1.035021,-0.035437,0.457337,-1.012877,-1.035021,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,1.112941,-0.035437,0.379768,-1.012877,-1.112941,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,1.190861,-0.035437,0.302198,-1.012877,-1.190861,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,1.26878,-0.035437,0.224629,-1.012877,-1.26878,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,1.3467,-0.035437,0.147059,-1.012877,-1.3467,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,1.42462,-0.035437,0.06949,-1.012877,-1.42462,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,1.502539,-0.035437,-0.00808,-1.012877,-1.502539,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,1.580459,0.039602,0.06949,-1.012877,-1.580459,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.012877,1.658379,0.039602,-0.00808,-1.012877,-1.658379,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,LEFT
0.932238,1.658379,0.114642,-0.00808,-0.932238,-1.658379,-1.411698,-0.020272,-0.732888,0.717538,3.318423,3.321718,-0.548909,-0.570481,-0.610712,LEFT
0.851599,1.658379,0.189681,-0.00808,-0.851599,-1.658379,-1.411698,-0.020272,-1.436703,-0.02052,3.318423,3.321718,-0.548909,-0.570481,-0.610712,LEFT
0.77096,1.658379,0.264721,-0.00808,-0.77096,-1.658379,-1.411698,-0.020272,-1.436703,-0.02052,3.318423,3.321718,-0.548909,-0.570481,-0.610712,LEFT
0.690321,1.658379,0.33976,-0.00808,-0.690321,-1.658379,-1.411698,-0.020272,-1.436703,-0.02052,3.318423,3.321718,-0.548909,-0.570481,-0.610712,LEFT
0.609682,1.658379,0.4148,-0.00808,-0.609682,-1.658379,-1.411698,-0.020272,-1.436703,-0.02052,3.318423,3.321718,-0.548909,-0.570481,-0.610712,LEFT
0.529043,1.658379,0.489839,-0.00808,-0.529043,-1.658379,-1.411698,-0.020272,-1.436703,-0.02052,3.318423,3.321718,-0.548909,-0.570481,-0.610712,LEFT
0.448404,1.658379,0.564879,-0.00808,-0.448404,-1.658379,-1.411698,-0.020272,-1.436703,-0.02052,3.318423,3.321718,-0.548909,-0.570481,-0.610712,LEFT
0.367764,1.658379,0.639918,-0.00808,-0.367764,-1.658379,-1.411698,-0.020272,-1.436703,-0.02052,3.318423,3.321718,-0.548909,-0.570481,-0.610712,LEFT
0.287125,1.658379,0.714957,-0.00808,-0.287125,-1.658379,-1.411698,-0.020272,-1.436703,-0.02052,3.318423,3.321718,-0.548909,-0.570481,-0.610712,LEFT
0.206486,1.658379,0.789997,-0.00808,-0.206486,-1.658379,-1.411698,-0.020272,-1.436703,-0.02052,3.318423,3.321718,-0.548909,-0.570481,-0.610712,LEFT
0.125847,1.658379,0.865036,-0.00808,-0.125847,-1.658379,-1.411698,-0.020272,-1.436703,-0.02052,3.318423,3.321718,-0.548909,-0.570481,-0.610712,LEFT
0.045208,1.658379,0.940076,-0.00808,-0.045208,-1.658379,-1.411698,-0.020272,-1.436703,-0.02052,3.318423,3.321718,-0.548909,-0.570481,-0.610712,LEFT
-0.035431,1.658379,1.015115,-0.00808,0.035431,-1.658379,-1.411698,-0.020272,-1.436703,-0.02052,3.318423,3.321718,-0.548909,-0.570481,-0.610712,LEFT
-0.11607,1.658379,1.090155,-0.00808,0.11607,-1.658379,-1.411698,-0.020272,-1.436703,-0.02052,3.318423,3.321718,-0.548909,-0.570481,-0.610712,LEFT
-0.19671,1.658379,1.165194,-0.00808,0.19671,-1.658379,-1.411698,-0.020272,-1.436703,-0.02052,3.318423,3.321718,-0.548909,-0.570481,-0.610712,LEFT
-0.277349,1.658379,1.240234,-0.00808,0.277349,-1.658379,-1.411698,-0.020272,-1.436703,-0.02052,3.318423,3.321718,-0.548909,-0.570481,-0.610712,LEFT
-0.357988,1.658379,1.315273,-0.00808,0.357988,-1.658379,-1.411698,-0.020272,-1.436703,-0.02052,3.318423,3.321718,-0.548909,-0.570481,-0.610712,LEFT
-0.438627,1.658379,1.390313,-0.00808,0.438627,-1.658379,-1.411698,-0.020272,-1.436703,-0.02052,3.318423,3.321718,-0.548909,-0.570481,-0.610712,LEFT
-0.519266,1.658379,1.465352,-0.00808,0.519266,-1.658379,-1.411698,-0.020272,-1.436703,-0.02052,3.318423,3.321718,-0.548909,-0.570481,-0.610712,UP
-0.519266,1.580459,1.465352,0.06949,0.519266,-1.580459,-0.028297,-1.468235,-0.732888,-0.758578,3.318423,3.321718,1.821615,-0.570481,-0.610712,UP
-0.519266,1.502539,1.465352,0.147059,0.519266,-1.502539,-0.028297,-1.468235,-0.029072,-1.496637,3.318423,3.321718,1.821615,-0.570481,-0.610712,UP
-0.519266,1.42462,1.465352,0.224629,0.519266,-1.42462,-0.028297,-1.468235,-0.029072,-1.496637,3.318423,3.321718,1.821615,-0.570481,-0.610712,UP
-0.519266,1.3467,1.465352,0.302198,0.519266,-1.3467,-0.028297,-1.468235,-0.029072,-1.496637,3.318423,3.321718,1.821615,-0.570481,-0.610712,UP
-0.519266,1.26878,1.465352,0.379768,0.519266,-1.26878,-0.028297,-1.468235,-0.029072,-1.496637,3.318423,3.321718,1.821615,-0.570481,-0.610712,UP
-0.519266,1.190861,1.465352,0.457337,0.519266,-1.190861,-0.028297,-1.468235,-0.029072,-1.496637,3.318423,3.321718,1.821615,-0.570481,-0.610712,UP
-0.519266,1.112941,1.465352,0.534907,0.519266,-1.112941,-0.028297,-1.468235,-0.029072,-1.496637,3.318423,3.321718,1.821615,-0.570481,-0.610712,UP
-0.519266,1.035021,1.465352,0.612476,0.519266,-1.035021,-0.028297,-1.468235,-0.029072,-1.496637,3.318423,3.321718,1.821615,-0.570481,-0.610712,UP
-0.519266,0.957102,1.465352,0.690045,0.519266,-0.957102,-0.028297,-1.468235,-0.029072,-1.496637,3.318423,3.321718,1.821615,-0.570481,-0.610712,UP
-0.519266,0.879182,1.465352,0.767615,0.519266,-0.879182,-0.028297,-1.468235,-0.029072,-1.496637,3.318423,3.321718,1.821615,-0.570481,-0.610712,RIGHT
-0.438627,0.879182,1.390313,0.767615,0.438627,-0.879182,1.355104,-0.020272,0.674743,-0.758578,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
-0.357988,0.879182,1.315273,0.767615,0.357988,-0.879182,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
-0.277349,0.879182,1.240234,0.767615,0.277349,-0.879182,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
-0.19671,0.879182,1.165194,0.767615,0.19671,-0.879182,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
-0.11607,0.879182,1.090155,0.767615,0.11607,-0.879182,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
-0.035431,0.879182,1.015115,0.767615,0.035431,-0.879182,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
0.045208,0.879182,0.940076,0.767615,-0.045208,-0.879182,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
0.125847,0.879182,0.865036,0.767615,-0.125847,-0.879182,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
0.206486,0.879182,0.789997,0.767615,-0.206486,-0.879182,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
0.287125,0.879182,0.714957,0.767615,-0.287125,-0.879182,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
0.367764,0.879182,0.639918,0.767615,-0.367764,-0.879182,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
0.448404,0.879182,0.564879,0.767615,-0.448404,-0.879182,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
0.529043,0.879182,0.489839,0.767615,-0.529043,-0.879182,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
0.609682,0.879182,0.4148,0.767615,-0.609682,-0.879182,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
0.690321,0.879182,0.33976,0.767615,-0.690321,-0.879182,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
0.77096,0.879182,0.264721,0.767615,-0.77096,-0.879182,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
0.851599,0.879182,0.189681,0.767615,-0.851599,-0.879182,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
0.932238,0.879182,0.114642,0.767615,-0.932238,-0.879182,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
1.012877,0.879182,0.039602,0.767615,-1.012877,-0.879182,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
1.093517,0.879182,-0.035437,0.767615,-1.093517,-0.879182,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,DOWN
1.093517,0.957102,-0.035437,0.690045,-1.093517,-0.957102,-0.028297,1.42769,0.674743,0.717538,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.093517,1.035021,-0.035437,0.612476,-1.093517,-1.035021,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.093517,1.112941,-0.035437,0.534907,-1.093517,-1.112941,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.093517,1.190861,-0.035437,0.457337,-1.093517,-1.190861,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.093517,1.26878,-0.035437,0.379768,-1.093517,-1.26878,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.093517,1.3467,-0.035437,0.302198,-1.093517,-1.3467,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.093517,1.42462,-0.035437,0.224629,-1.093517,-1.42462,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.093517,1.502539,-0.035437,0.147059,-1.093517,-1.502539,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.093517,1.580459,-0.035437,0.06949,-1.093517,-1.580459,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.093517,1.658379,-0.035437,-0.00808,-1.093517,-1.658379,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
1.093517,1.736298,-0.110477,-3.110858,-1.093517,-1.736298,-0.028297,1.42769,-0.029072,1.455597,-0.296619,-0.077612,-0.548909,1.752734,-0.610712,DOWN
-1.003101,-1.536327,0.489839,2.784421,1.003101,1.536327,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
-0.922462,-1.536327,0.4148,2.784421,0.922462,1.536327,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
-0.841823,-1.536327,0.33976,2.784421,0.841823,1.536327,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
-0.761183,-1.536327,0.264721,2.784421,0.761183,1.536327,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
-0.680544,-1.536327,0.189681,2.784421,0.680544,1.536327,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
-0.599905,-1.536327,0.114642,2.784421,0.599905,1.536327,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
-0.519266,-1.536327,0.039602,2.784421,0.519266,1.536327,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
-0.438627,-1.536327,-0.035437,2.784421,0.438627,1.536327,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
-0.357988,-1.536327,-0.110477,2.784421,0.357988,1.536327,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
-0.277349,-1.536327,-0.185516,2.784421,0.277349,1.536327,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
-0.19671,-1.536327,-0.260556,2.784421,0.19671,1.536327,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
-0.11607,-1.536327,-0.335595,2.784421,0.11607,1.536327,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,RIGHT
-0.035431,-1.536327,-0.410634,2.784421,0.035431,1.536327,1.355104,-0.020272,1.378558,-0.02052,3.318423,3.321718,-0.548909,-0.570481,1.637271,DOWN
-0.035431,-1.458407,-0.410634,2.706851,0.035431,1.458407,-0.028297,1.42769,0.674743,0.717538,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.035431,-1.380488,-0.410634,2.629282,0.035431,1.380488,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.035431,-1.302568,-0.410634,2.551712,0.035431,1.302568,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.035431,-1.224648,-0.410634,2.474143,0.035431,1.224648,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.035431,-1.146729,-0.410634,2.396574,0.035431,1.146729,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.035431,-1.068809,-0.410634,2.319004,0.035431,1.068809,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,LEFT
-0.11607,-1.068809,-0.335595,2.319004,0.11607,1.068809,-1.411698,-0.020272,-0.732888,0.717538,3.318423,3.321718,-0.548909,-0.570481,-0.610712,LEFT
-0.19671,-1.068809,-0.260556,2.319004,0.19671,1.068809,-1.411698,-0.020272,-1.436703,-0.02052,3.318423,3.321718,-0.548909,-0.570481,-0.610712,LEFT
-0.277349,-1.068809,-0.185516,2.319004,0.277349,1.068809,-1.411698,-0.020272,-1.436703,-0.02052,3.318423,3.321718,-0.548909,-0.570481,-0.610712,LEFT
-0.357988,-1.068809,-0.110477,2.319004,0.357988,1.068809,-1.411698,-0.020272,-1.436703,-0.02052,3.318423,3.321718,-0.548909,-0.570481,-0.610712,DOWN
-0.357988,-0.990889,-0.110477,2.241435,0.357988,0.990889,-0.028297,1.42769,-0.732888,0.717538,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,-0.91297,-0.110477,2.163865,0.357988,0.91297,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,-0.83505,-0.110477,2.086296,0.357988,0.83505,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,-0.75713,-0.110477,2.008726,0.357988,0.75713,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,-0.679211,-0.110477,1.931157,0.357988,0.679211,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,-0.601291,-0.110477,1.853587,0.357988,0.601291,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,-0.523372,-0.110477,1.776018,0.357988,0.523372,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,-0.445452,-0.110477,1.698448,0.357988,0.445452,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,-0.367532,-0.110477,1.620879,0.357988,0.367532,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,-0.289613,-0.110477,1.543309,0.357988,0.289613,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,-0.211693,-0.110477,1.46574,0.357988,0.211693,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,-0.133773,-0.110477,1.388171,0.357988,0.133773,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,-0.055854,-0.110477,1.310601,0.357988,0.055854,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,0.022066,-0.110477,1.233032,0.357988,-0.022066,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,0.099986,-0.110477,1.155462,0.357988,-0.099986,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,0.177905,-0.110477,1.077893,0.357988,-0.177905,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,0.255825,-0.110477,1.000323,0.357988,-0.255825,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,0.333745,-0.110477,0.922754,0.357988,-0.333745,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,0.411664,-0.110477,0.845184,0.357988,-0.411664,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,0.489584,-0.110477,0.767615,0.357988,-0.489584,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,0.567504,-0.110477,0.690045,0.357988,-0.567504,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,0.645423,-0.110477,0.612476,0.357988,-0.645423,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,0.723343,-0.110477,0.534907,0.357988,-0.723343,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,0.801263,-0.110477,0.457337,0.357988,-0.801263,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,0.879182,-0.110477,0.379768,0.357988,-0.879182,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,0.957102,-0.110477,0.302198,0.357988,-0.957102,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,1.035021,-0.110477,0.224629,0.357988,-1.035021,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,1.112941,-0.110477,0.147059,0.357988,-1.112941,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,1.190861,-0.110477,0.06949,0.357988,-1.190861,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,1.26878,-0.110477,-0.00808,0.357988,-1.26878,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,DOWN
-0.357988,1.3467,-0.110477,-0.085649,0.357988,-1.3467,-0.028297,1.42769,-0.029072,1.455597,3.318423,3.321718,-0.548909,1.752734,-0.610712,LEFT
-0.438627,1.3467,-0.485674,-0.395927,0.438627,-1.3467,-1.411698,-0.020272,-0.732888,0.717538,3.318423,3.321718,-0.548909,-0.570481,-0.610712,LEFT
-0.519266,1.3467,-0.410634,-0.395927,0.519266,-1.3467,-1.411698,-0.020272,-1.436703,-0.02052,3.318423,3.321718,-0.548909,-0.570481,-0.610712,LEFT
-0.599905,1.3467,-0.335595,-0.395927,0.599905,-1.3467,-1.411698,-0.020272,-1.436703,-0.02052,3.318423,3.321718,-0.548909,-0.570481,-0.610712,LEFT
-0.680544,1.3467,-0.260556,-0.395927,0.680544,-1.3467,-1.411698,-0.020272,-1.436703,-0.02052,3.318423,3.321718,-0.548909,-0.570481,-0.610712,LEFT
