@relation snake_game-weka.filters.unsupervised.attribute.Remove-R29-weka.filters.unsupervised.attribute.Standardize

@attribute Head_x numeric
@attribute Head_y numeric
@attribute Food_x numeric
@attribute Food_y numeric
@attribute Dist_Food_x numeric
@attribute Dist_Food_y numeric
@attribute Dist_left_border numeric
@attribute Dist_right_border numeric
@attribute Dist_top_border numeric
@attribute Dist_bottom_border numeric
@attribute Dist_body_x1 numeric
@attribute Dist_body_y1 numeric
@attribute Dist_body_x2 numeric
@attribute Dist_body_y2 numeric
@attribute Dist_body_x3 numeric
@attribute Dist_body_y3 numeric
@attribute Dist_body_x4 numeric
@attribute Dist_body_y4 numeric
@attribute Tail_x numeric
@attribute Tail_y numeric
@attribute Dist_Tail_x numeric
@attribute Dist_Tail_y numeric
@attribute Horizontal_Weight numeric
@attribute Vertical_Weight numeric
@attribute Prev_UP numeric
@attribute Prev_DOWN numeric
@attribute Prev_RIGHT numeric
@attribute direction {UP,DOWN,LEFT,RIGHT}

@data
0.135665,1.758089,0.740182,0.817553,0.825516,-0.565152,0.135665,-0.135665,1.758089,-1.758089,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,0.994495,-0.922538,0.889461,1.306498,1.071549,-1.459774,-0.000115,-0.55169,-0.584283,1.671494,RIGHT
0.217849,1.758089,0.740182,0.817553,0.732574,-0.565152,0.217849,-0.217849,1.758089,-1.758089,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,0.946576,-0.922538,0.96871,1.407353,0.973832,-1.459774,-0.000115,-0.55169,-0.584283,1.671494,RIGHT
0.300034,1.758089,0.740182,0.817553,0.639631,-0.565152,0.300034,-0.300034,1.758089,-1.758089,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,0.898657,-0.922538,1.04796,1.508208,0.876115,-1.459774,-0.000115,-0.55169,-0.584283,1.671494,RIGHT
0.382219,1.758089,0.740182,0.817553,0.546688,-0.565152,0.382219,-0.382219,1.758089,-1.758089,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,0.850738,-0.922538,1.127209,1.609064,0.778398,-1.459774,-0.000115,-0.55169,-0.584283,1.671494,RIGHT
0.464404,1.758089,0.740182,0.817553,0.453745,-0.565152,0.464404,-0.464404,1.758089,-1.758089,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,0.802819,-0.922538,1.206459,1.709919,0.680681,-1.459774,-0.000115,-0.55169,-0.584283,1.671494,RIGHT
0.546588,1.758089,0.740182,0.817553,0.360802,-0.565152,0.546588,-0.546588,1.758089,-1.758089,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,0.7549,-0.922538,1.285708,1.810774,0.582964,-1.459774,-0.000115,-0.55169,-0.584283,1.671494,RIGHT
0.628773,1.758089,0.740182,0.817553,0.267859,-0.565152,0.628773,-0.628773,1.758089,-1.758089,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,0.706981,-0.922538,1.364958,1.911629,0.485248,-1.459774,-0.000115,-0.55169,-0.584283,1.671494,RIGHT
0.710958,1.758089,0.740182,0.817553,0.174916,-0.565152,0.710958,-0.710958,1.758089,-1.758089,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,0.659062,-0.922538,1.444207,2.012484,0.387531,-1.459774,-0.000115,-0.55169,-0.584283,1.671494,RIGHT
0.793142,1.758089,0.740182,0.817553,0.081973,-0.565152,0.793142,-0.793142,1.758089,-1.758089,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,0.611143,-0.922538,1.523457,2.113339,0.289814,-1.459774,-0.000115,-0.55169,-0.584283,1.671494,RIGHT
0.875327,1.758089,0.740182,0.817553,-0.01097,-0.565152,0.875327,-0.875327,1.758089,-1.758089,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,0.563224,-0.922538,1.602706,2.214194,0.192097,-1.459774,-0.000115,-0.55169,-0.584283,1.671494,UP
0.875327,1.678858,0.740182,0.817553,-0.01097,-0.510288,0.875327,-0.875327,1.678858,-1.678858,-0.020972,-1.46257,0.687574,-0.758884,-0.118,-0.349,-0.040596,0.467386,-0.922538,1.681956,2.214194,-0.003337,-1.327044,-1.489538,1.812437,-0.584283,-0.59821,UP
0.875327,1.599627,0.740182,0.817553,-0.01097,-0.455424,0.875327,-0.875327,1.599627,-1.599627,-0.020972,-1.46257,-0.021907,-1.48702,-0.195294,-0.426301,-0.117219,0.371548,-0.922538,1.761206,2.214194,-0.198771,-1.194314,-1.489538,1.812437,-0.584283,-0.59821,UP
0.875327,1.520395,0.740182,0.817553,-0.01097,-0.40056,0.875327,-0.875327,1.520395,-1.520395,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.193842,0.27571,-0.840922,1.761206,2.113339,-0.296487,-1.061584,-1.489538,1.812437,-0.584283,-0.59821,UP
0.875327,1.441164,0.740182,0.817553,-0.01097,-0.345696,0.875327,-0.875327,1.441164,-1.441164,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,0.179872,-0.759307,1.761206,2.012484,-0.394204,-0.928854,-1.489538,1.812437,-0.584283,-0.59821,UP
0.875327,1.361933,0.740182,0.817553,-0.01097,-0.290832,0.875327,-0.875327,1.361933,-1.361933,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,0.131953,-0.677692,1.761206,1.911629,-0.491921,-0.796124,-1.489538,1.812437,-0.584283,-0.59821,UP
0.875327,1.282702,0.740182,0.817553,-0.01097,-0.235968,0.875327,-0.875327,1.282702,-1.282702,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,0.084033,-0.596076,1.761206,1.810774,-0.589638,-0.663394,-1.489538,1.812437,-0.584283,-0.59821,UP
0.875327,1.203471,0.740182,0.817553,-0.01097,-0.181105,0.875327,-0.875327,1.203471,-1.203471,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,0.036114,-0.514461,1.761206,1.709919,-0.687355,-0.530664,-1.489538,1.812437,-0.584283,-0.59821,UP
0.875327,1.12424,0.740182,0.817553,-0.01097,-0.126241,0.875327,-0.875327,1.12424,-1.12424,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,-0.011805,-0.432846,1.761206,1.609064,-0.785072,-0.397934,-1.489538,1.812437,-0.584283,-0.59821,UP
0.875327,1.045009,0.740182,0.817553,-0.01097,-0.071377,0.875327,-0.875327,1.045009,-1.045009,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,-0.059724,-0.35123,1.761206,1.508208,-0.882789,-0.265204,-1.489538,1.812437,-0.584283,-0.59821,UP
0.875327,0.965778,-0.173388,0.198633,-1.219227,-0.510288,0.875327,-0.875327,0.965778,-0.965778,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,-0.107643,-0.35123,1.761206,1.508208,-0.980505,-0.254994,-1.562447,1.812437,-0.584283,-0.59821,LEFT
0.793142,0.965778,-0.173388,0.198633,-1.126285,-0.510288,0.793142,-0.793142,0.965778,-0.965778,-1.418591,-0.030309,-0.731388,-0.758884,-0.349881,-0.426301,-0.347087,-0.107643,-0.269615,1.761206,1.306498,-0.980505,1.40413,-1.432253,-0.55169,-0.584283,-0.59821,LEFT
0.710958,0.965778,-0.173388,0.198633,-1.033342,-0.510288,0.710958,-0.710958,0.965778,-0.965778,-1.418591,-0.030309,-1.440869,-0.030748,-0.427175,-0.349,-0.42371,-0.107643,-0.187999,1.761206,1.104788,-0.980505,1.531755,-1.302058,-0.55169,-0.584283,-0.59821,LEFT
0.628773,0.965778,-0.173388,0.198633,-0.940399,-0.510288,0.628773,-0.628773,0.965778,-0.965778,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.500333,-0.107643,-0.106384,1.761206,0.903078,-0.980505,1.531755,-1.171864,-0.55169,-0.584283,-0.59821,LEFT
0.546588,0.965778,-0.173388,0.198633,-0.847456,-0.510288,0.546588,-0.546588,0.965778,-0.965778,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,-0.107643,-0.024769,1.761206,0.701368,-0.980505,1.531755,-1.04167,-0.55169,-0.584283,-0.59821,LEFT
0.464404,0.965778,-0.173388,0.198633,-0.754513,-0.510288,0.464404,-0.464404,0.965778,-0.965778,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,-0.059724,0.056847,1.761206,0.499658,-0.980505,1.531755,-0.911476,-0.55169,-0.584283,-0.59821,LEFT
0.382219,0.965778,-0.173388,0.198633,-0.66157,-0.510288,0.382219,-0.382219,0.965778,-0.965778,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,-0.011805,0.138462,1.761206,0.297947,-0.980505,1.531755,-0.781281,-0.55169,-0.584283,-0.59821,LEFT
0.300034,0.965778,-0.173388,0.198633,-0.568627,-0.510288,0.300034,-0.300034,0.965778,-0.965778,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,0.036114,0.220077,1.761206,0.096237,-0.980505,1.531755,-0.651087,-0.55169,-0.584283,-0.59821,LEFT
0.217849,0.965778,-0.173388,0.198633,-0.475684,-0.510288,0.217849,-0.217849,0.965778,-0.965778,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,0.084033,0.301693,1.761206,-0.105473,-0.980505,1.531755,-0.520893,-0.55169,-0.584283,-0.59821,LEFT
0.135665,0.965778,-0.173388,0.198633,-0.382741,-0.510288,0.135665,-0.135665,0.965778,-0.965778,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,0.131953,0.383308,1.761206,-0.307183,-0.980505,1.531755,-0.390698,-0.55169,-0.584283,-0.59821,LEFT
0.05348,0.965778,-0.173388,0.198633,-0.289798,-0.510288,0.05348,-0.05348,0.965778,-0.965778,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,0.179872,0.464923,1.761206,-0.508893,-0.980505,1.531755,-0.260504,-0.55169,-0.584283,-0.59821,LEFT
-0.028705,0.965778,-0.173388,0.198633,-0.196856,-0.510288,-0.028705,0.028705,0.965778,-0.965778,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,0.227791,0.546539,1.761206,-0.710603,-0.980505,1.531755,-0.13031,-0.55169,-0.584283,-0.59821,LEFT
-0.110889,0.965778,-0.173388,0.198633,-0.103913,-0.510288,-0.110889,0.110889,0.965778,-0.965778,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,0.27571,0.628154,1.761206,-0.912314,-0.980505,1.531755,-0.000115,-0.55169,-0.584283,-0.59821,LEFT
-0.193074,0.965778,-0.173388,0.198633,-0.01097,-0.510288,-0.193074,0.193074,0.965778,-0.965778,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,0.323629,0.709769,1.761206,-1.114024,-0.980505,1.531755,-0.000115,-0.55169,-0.584283,-0.59821,UP
-0.193074,0.886547,-0.173388,0.198633,-0.01097,-0.455424,-0.193074,0.193074,0.886547,-0.886547,-0.020972,-1.46257,-0.731388,-0.758884,-0.427175,-0.349,-0.500333,0.323629,0.791385,1.761206,-1.214879,-1.078222,1.40413,-1.562447,1.812437,-0.584283,-0.59821,UP
-0.193074,0.807316,-0.173388,0.198633,-0.01097,-0.40056,-0.193074,0.193074,0.807316,-0.807316,-0.020972,-1.46257,-0.021907,-1.48702,-0.349881,-0.426301,-0.42371,0.323629,0.873,1.761206,-1.315734,-1.175939,1.276505,-1.562447,1.812437,-0.584283,-0.59821,UP
-0.193074,0.728085,-0.173388,0.198633,-0.01097,-0.345696,-0.193074,0.193074,0.728085,-0.728085,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.347087,0.323629,0.873,1.681956,-1.315734,-1.175939,1.14888,-1.562447,1.812437,-0.584283,-0.59821,UP
-0.193074,0.648854,-0.173388,0.198633,-0.01097,-0.290832,-0.193074,0.193074,0.648854,-0.648854,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,0.323629,0.873,1.602706,-1.315734,-1.175939,1.021255,-1.562447,1.812437,-0.584283,-0.59821,UP
-0.193074,0.569623,-0.173388,0.198633,-0.01097,-0.235968,-0.193074,0.193074,0.569623,-0.569623,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,0.27571,0.873,1.523457,-1.315734,-1.175939,0.89363,-1.562447,1.812437,-0.584283,-0.59821,UP
-0.193074,0.490392,-0.173388,0.198633,-0.01097,-0.181105,-0.193074,0.193074,0.490392,-0.490392,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,0.227791,0.873,1.444207,-1.315734,-1.175939,0.766005,-1.562447,1.812437,-0.584283,-0.59821,UP
-0.193074,0.411161,-0.173388,0.198633,-0.01097,-0.126241,-0.193074,0.193074,0.411161,-0.411161,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,0.179872,0.873,1.364958,-1.315734,-1.175939,0.63838,-1.562447,1.812437,-0.584283,-0.59821,UP
-0.193074,0.33193,-0.173388,0.198633,-0.01097,-0.071377,-0.193074,0.193074,0.33193,-0.33193,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,0.131953,0.873,1.285708,-1.315734,-1.175939,0.510755,-1.562447,1.812437,-0.584283,-0.59821,UP
-0.193074,0.252699,0.669907,-0.420286,1.104345,-0.510288,-0.193074,0.193074,0.252699,-0.252699,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,0.084033,0.873,1.285708,-1.315734,-1.273656,0.36895,-1.504583,1.812437,-0.584283,-0.59821,RIGHT
-0.110889,0.252699,0.669907,-0.420286,1.011402,-0.510288,-0.110889,0.110889,0.252699,-0.252699,1.376646,-0.030309,0.687574,-0.758884,-0.195294,-0.426301,-0.193842,0.084033,0.873,1.206459,-1.214879,-1.175939,-1.105827,-1.379211,-0.55169,-0.584283,1.671494,RIGHT
-0.028705,0.252699,0.669907,-0.420286,0.918459,-0.510288,-0.028705,0.028705,0.252699,-0.252699,1.376646,-0.030309,1.397055,-0.030748,-0.118,-0.349,-0.117219,0.084033,0.873,1.127209,-1.114024,-1.078222,-1.474522,-1.253838,-0.55169,-0.584283,1.671494,RIGHT
0.05348,0.252699,0.669907,-0.420286,0.825516,-0.510288,0.05348,-0.05348,0.252699,-0.252699,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,-0.040596,0.084033,0.873,1.04796,-1.013169,-0.980505,-1.474522,-1.128466,-0.55169,-0.584283,1.671494,RIGHT
0.135665,0.252699,0.669907,-0.420286,0.732574,-0.510288,0.135665,-0.135665,0.252699,-0.252699,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,0.084033,0.873,0.96871,-0.912314,-0.882789,-1.474522,-1.003094,-0.55169,-0.584283,1.671494,RIGHT
0.217849,0.252699,0.669907,-0.420286,0.639631,-0.510288,0.217849,-0.217849,0.252699,-0.252699,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,0.036114,0.791385,0.96871,-0.710603,-0.882789,-1.474522,-0.877721,-0.55169,-0.584283,1.671494,RIGHT
0.300034,0.252699,0.669907,-0.420286,0.546688,-0.510288,0.300034,-0.300034,0.252699,-0.252699,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-0.011805,0.709769,0.96871,-0.508893,-0.882789,-1.474522,-0.752349,-0.55169,-0.584283,1.671494,RIGHT
0.382219,0.252699,0.669907,-0.420286,0.453745,-0.510288,0.382219,-0.382219,0.252699,-0.252699,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-0.059724,0.628154,0.96871,-0.307183,-0.882789,-1.474522,-0.626977,-0.55169,-0.584283,1.671494,RIGHT
0.464404,0.252699,0.669907,-0.420286,0.360802,-0.510288,0.464404,-0.464404,0.252699,-0.252699,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-0.107643,0.546539,0.96871,-0.105473,-0.882789,-1.474522,-0.501605,-0.55169,-0.584283,1.671494,RIGHT
0.546588,0.252699,0.669907,-0.420286,0.267859,-0.510288,0.546588,-0.546588,0.252699,-0.252699,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-0.155562,0.464923,0.96871,0.096237,-0.882789,-1.474522,-0.376232,-0.55169,-0.584283,1.671494,RIGHT
0.628773,0.252699,0.669907,-0.420286,0.174916,-0.510288,0.628773,-0.628773,0.252699,-0.252699,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-0.203481,0.383308,0.96871,0.297947,-0.882789,-1.474522,-0.25086,-0.55169,-0.584283,1.671494,RIGHT
0.710958,0.252699,0.669907,-0.420286,0.081973,-0.510288,0.710958,-0.710958,0.252699,-0.252699,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-0.2514,0.301693,0.96871,0.499658,-0.882789,-1.474522,-0.125488,-0.55169,-0.584283,1.671494,RIGHT
0.793142,0.252699,0.669907,-0.420286,-0.01097,-0.510288,0.793142,-0.793142,0.252699,-0.252699,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-0.299319,0.220077,0.96871,0.701368,-0.882789,-1.474522,-0.000115,-0.55169,-0.584283,1.671494,UP
0.793142,0.173468,0.669907,-0.420286,-0.01097,-0.455424,0.793142,-0.793142,0.173468,-0.173468,-0.020972,-1.46257,0.687574,-0.758884,-0.118,-0.349,-0.040596,-0.395157,0.138462,0.96871,0.802223,-0.980505,-1.351624,-1.504583,1.812437,-0.584283,-0.59821,UP
0.793142,0.094237,0.669907,-0.420286,-0.01097,-0.40056,0.793142,-0.793142,0.094237,-0.094237,-0.020972,-1.46257,-0.021907,-1.48702,-0.195294,-0.426301,-0.117219,-0.490995,0.056847,0.96871,0.903078,-1.078222,-1.228725,-1.504583,1.812437,-0.584283,-0.59821,UP
0.793142,0.015006,0.669907,-0.420286,-0.01097,-0.345696,0.793142,-0.793142,0.015006,-0.015006,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.193842,-0.586833,-0.024769,0.96871,1.003933,-1.175939,-1.105827,-1.504583,1.812437,-0.584283,-0.59821,UP
0.793142,-0.064225,0.669907,-0.420286,-0.01097,-0.290832,0.793142,-0.793142,-0.064225,0.064225,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,-0.682671,-0.106384,0.96871,1.104788,-1.273656,-0.982929,-1.504583,1.812437,-0.584283,-0.59821,UP
0.793142,-0.143456,0.669907,-0.420286,-0.01097,-0.235968,0.793142,-0.793142,-0.143456,0.143456,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,-0.73059,-0.187999,0.96871,1.205643,-1.371373,-0.860031,-1.504583,1.812437,-0.584283,-0.59821,UP
0.793142,-0.222687,0.669907,-0.420286,-0.01097,-0.181105,0.793142,-0.793142,-0.222687,0.222687,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,-0.778509,-0.187999,0.889461,1.205643,-1.371373,-0.737133,-1.504583,1.812437,-0.584283,-0.59821,UP
0.793142,-0.301918,0.669907,-0.420286,-0.01097,-0.126241,0.793142,-0.793142,-0.301918,0.301918,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,-0.826428,-0.187999,0.810211,1.205643,-1.371373,-0.614235,-1.504583,1.812437,-0.584283,-0.59821,UP
0.793142,-0.381149,0.669907,-0.420286,-0.01097,-0.071377,0.793142,-0.793142,-0.381149,0.381149,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,-0.874347,-0.187999,0.730962,1.205643,-1.371373,-0.491337,-1.504583,1.812437,-0.584283,-0.59821,UP
0.793142,-0.46038,1.232104,0.129864,0.732574,0.422398,0.793142,-0.793142,-0.46038,0.46038,-0.020972,-1.46257,-0.021907,-1.48702,-0.272587,-0.503602,-0.270464,-0.922266,-0.187999,0.730962,1.205643,-1.46909,-0.47378,-1.571747,1.812437,-0.584283,-0.59821,RIGHT
0.875327,-0.46038,1.232104,0.129864,0.639631,0.422398,0.875327,-0.875327,-0.46038,0.46038,1.376646,-0.030309,0.687574,-0.758884,-0.195294,-0.426301,-0.193842,-0.922266,-0.187999,0.651712,1.306498,-1.371373,-1.54036,-1.450852,-0.55169,-0.584283,1.671494,RIGHT
0.957512,-0.46038,1.232104,0.129864,0.546688,0.422398,0.957512,-0.957512,-0.46038,0.46038,1.376646,-0.030309,1.397055,-0.030748,-0.118,-0.349,-0.117219,-0.922266,-0.187999,0.572463,1.407353,-1.273656,-1.54036,-1.329957,-0.55169,-0.584283,1.671494,RIGHT
1.039696,-0.46038,1.232104,0.129864,0.453745,0.422398,1.039696,-1.039696,-0.46038,0.46038,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,-0.040596,-0.922266,-0.187999,0.493213,1.508208,-1.175939,-1.54036,-1.209063,-0.55169,-0.584283,1.671494,RIGHT
1.121881,-0.46038,1.232104,0.129864,0.360802,0.422398,1.121881,-1.121881,-0.46038,0.46038,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-0.922266,-0.187999,0.413964,1.609064,-1.078222,-1.54036,-1.088168,-0.55169,-0.584283,1.671494,RIGHT
1.204066,-0.46038,1.232104,0.129864,0.267859,0.422398,1.204066,-1.204066,-0.46038,0.46038,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-0.970185,-0.187999,0.334714,1.709919,-0.980505,-1.54036,-0.967273,-0.55169,-0.584283,1.671494,RIGHT
1.28625,-0.46038,1.232104,0.129864,0.174916,0.422398,1.28625,-1.28625,-0.46038,0.46038,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-1.018105,-0.187999,0.255465,1.810774,-0.882789,-1.54036,-0.846378,-0.55169,-0.584283,1.671494,RIGHT
1.368435,-0.46038,1.232104,0.129864,0.081973,0.422398,1.368435,-1.368435,-0.46038,0.46038,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-1.066024,-0.106384,0.255465,1.810774,-0.882789,-1.54036,-0.725484,-0.55169,-0.584283,1.671494,RIGHT
1.45062,-0.46038,1.232104,0.129864,-0.01097,0.422398,1.45062,-1.45062,-0.46038,0.46038,1.376646,-0.030309,1.397055,-0.030748,-0.040706,-0.271699,0.036027,-1.113943,-0.024769,0.255465,1.810774,-0.882789,-1.54036,-0.604589,-0.55169,-0.584283,1.671494,DOWN
1.45062,-0.381149,1.232104,0.129864,-0.01097,0.367534,1.45062,-1.45062,-0.381149,0.381149,-0.020972,1.401951,0.687574,0.697389,-0.118,-0.194398,-0.040596,-1.113943,0.056847,0.255465,1.709919,-0.785072,-1.421851,0.725253,-0.55169,1.711335,-0.59821,DOWN
1.45062,-0.301918,1.232104,0.129864,-0.01097,0.31267,1.45062,-1.45062,-0.301918,0.301918,-0.020972,1.401951,-0.021907,1.425525,-0.195294,-0.117097,-0.117219,-1.113943,0.138462,0.255465,1.609064,-0.687355,-1.303342,1.208832,-0.55169,1.711335,-0.59821,DOWN
1.45062,-0.222687,1.232104,0.129864,-0.01097,0.257806,1.45062,-1.45062,-0.222687,0.222687,-0.020972,1.401951,-0.021907,1.425525,-0.272587,-0.039796,-0.193842,-1.113943,0.220077,0.255465,1.508208,-0.589638,-1.184833,1.571516,-0.55169,1.711335,-0.59821,DOWN
1.45062,-0.143456,1.232104,0.129864,-0.01097,0.202942,1.45062,-1.45062,-0.143456,0.143456,-0.020972,1.401951,-0.021907,1.425525,-0.272587,-0.039796,-0.270464,-1.113943,0.301693,0.255465,1.407353,-0.491921,-1.066324,1.571516,-0.55169,1.711335,-0.59821,DOWN
1.45062,-0.064225,1.232104,0.129864,-0.01097,0.148079,1.45062,-1.45062,-0.064225,0.064225,-0.020972,1.401951,-0.021907,1.425525,-0.272587,-0.039796,-0.270464,-1.066024,0.383308,0.255465,1.306498,-0.394204,-0.947816,1.571516,-0.55169,1.711335,-0.59821,DOWN
1.45062,0.015006,1.232104,0.129864,-0.01097,0.093215,1.45062,-1.45062,0.015006,-0.015006,-0.020972,1.401951,-0.021907,1.425525,-0.272587,-0.039796,-0.270464,-1.018105,0.464923,0.255465,1.205643,-0.296487,-0.829307,1.571516,-0.55169,1.711335,-0.59821,DOWN
1.45062,0.094237,1.232104,0.129864,-0.01097,0.038351,1.45062,-1.45062,0.094237,-0.094237,-0.020972,1.401951,-0.021907,1.425525,-0.272587,-0.039796,-0.270464,-0.970185,0.546539,0.255465,1.104788,-0.198771,-0.710798,1.571516,-0.55169,1.711335,-0.59821,DOWN
1.45062,0.173468,-1.016683,-0.489055,-2.985143,-0.510288,1.45062,-1.45062,0.173468,-0.173468,-0.020972,1.401951,-0.021907,1.425525,-0.272587,-0.039796,-0.270464,-0.922266,0.546539,0.255465,1.104788,-0.101054,-0.571856,1.517322,-0.55169,1.711335,-0.59821,LEFT
1.368435,0.173468,-1.016683,-0.489055,-2.8922,-0.510288,1.368435,-1.368435,0.173468,-0.173468,-1.418591,-0.030309,-0.731388,0.697389,-0.349881,-0.117097,-0.347087,-0.922266,0.628154,0.255465,0.903078,-0.101054,0.68679,1.400596,-0.55169,-0.584283,-0.59821,LEFT
1.28625,0.173468,-1.016683,-0.489055,-2.799257,-0.510288,1.28625,-1.28625,0.173468,-0.173468,-1.418591,-0.030309,-1.440869,-0.030748,-0.427175,-0.194398,-0.42371,-0.922266,0.709769,0.255465,0.701368,-0.101054,1.144479,1.28387,-0.55169,-0.584283,-0.59821,LEFT
1.204066,0.173468,-1.016683,-0.489055,-2.706314,-0.510288,1.204066,-1.204066,0.173468,-0.173468,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.500333,-0.922266,0.791385,0.255465,0.499658,-0.101054,1.487746,1.167144,-0.55169,-0.584283,-0.59821,LEFT
1.121881,0.173468,-1.016683,-0.489055,-2.613371,-0.510288,1.121881,-1.121881,0.173468,-0.173468,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,-0.922266,0.791385,0.176215,0.398803,-0.003337,1.487746,1.050418,-0.55169,-0.584283,-0.59821,LEFT
1.039696,0.173468,-1.016683,-0.489055,-2.520428,-0.510288,1.039696,-1.039696,0.173468,-0.173468,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,-0.874347,0.791385,0.096966,0.297947,0.09438,1.487746,0.933692,-0.55169,-0.584283,-0.59821,LEFT
0.957512,0.173468,-1.016683,-0.489055,-2.427485,-0.510288,0.957512,-0.957512,0.173468,-0.173468,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,-0.826428,0.791385,0.017716,0.197092,0.192097,1.487746,0.816966,-0.55169,-0.584283,-0.59821,LEFT
0.875327,0.173468,-1.016683,-0.489055,-2.334542,-0.510288,0.875327,-0.875327,0.173468,-0.173468,-1.418591,-0.030309,-1.440869,-0.030748,-0.504469,-0.271699,-0.576955,-0.778509,0.791385,-0.061533,0.096237,0.289814,1.487746,0.70024,-0.55169,-0.584283,-0.59821,LEFT
