@relation 'snake_game-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R5-6,8,23-weka.filters.unsupervised.attribute.AddExpression-Ea1-a15-NDist_tail_x-weka.filters.unsupervised.attribute.AddExpression-Ea2-a16-NDist_tail_y-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,20-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute Head_x numeric
@attribute Head_y numeric
@attribute Food_x numeric
@attribute Food_y numeric
@attribute Dist_right_border numeric
@attribute Dist_bottom_border numeric
@attribute Dist_body_x1 numeric
@attribute Dist_body_y1 numeric
@attribute Dist_body_x2 numeric
@attribute Dist_body_y2 numeric
@attribute Dist_body_x3 numeric
@attribute Dist_body_y3 numeric
@attribute Dist_body_x4 numeric
@attribute Dist_body_y4 numeric
@attribute Tail_x numeric
@attribute Tail_y numeric
@attribute Horizontal_weight numeric
@attribute Vertical_weight numeric
@attribute Length numeric
@attribute Dist_tail_x numeric
@attribute Dist_tail_y numeric
@attribute direction {UP,DOWN,LEFT,RIGHT}

@data
0.531915,0.191489,0.130435,0.108696,0.468085,0.808511,0.5,0,0.5,0,0.056604,0,0.074074,0.266667,0.638298,0.404255,0.660061,0.019526,0.333333,0.375,0.322034,LEFT
0.319149,0.297872,0.217391,0.369565,0.680851,0.702128,0,0.5,0,0.5,0,0.056604,0,0.388889,0.404255,0.297872,0.909756,0.499851,0.051282,0.390625,0.491525,LEFT
0.787234,0.148936,0.804348,0.152174,0.212766,0.851064,0,0.5,0,0.5,0,0.056604,0,0.066667,0.87234,0.361702,0.978049,0.158286,0.307692,0.390625,0.322034,LEFT
0.851064,0.148936,0.73913,0.195652,0.148936,0.851064,0,0.5,0,0.5,0,0.056604,0.018519,0.044444,0.893617,0.234043,0.955285,0.215214,0.153846,0.421875,0.423729,LEFT
0.468085,0.531915,0.673913,0.565217,0.531915,0.468085,0,0.5,0,0.5,0,0.056604,0,0.433333,0.702128,0.531915,0.969513,0.499851,0.230769,0.28125,0.491525,LEFT
0.765957,0.87234,0.804348,0.891304,0.234043,0.12766,0,0.5,0,0.5,1,1,1,1,0.829787,0.87234,0.884147,0.499851,0.025641,0.40625,0.491525,LEFT
0.382979,0.212766,0.195652,0.369565,0.617021,0.787234,0,0.5,0.25,0.25,0.037736,0.018868,0.055556,0.344444,0.404255,0.425532,0.969513,0.072895,0.230769,0.4375,0.322034,LEFT
0.468085,0.638298,0.021739,0.652174,0.531915,0.361702,0,0.5,0,0.5,0,0.056604,0,0.488889,0.553191,0.638298,0.909756,0.499851,0.051282,0.390625,0.491525,LEFT
0.382979,0.276596,0.326087,0.26087,0.617021,0.723404,0,0.5,0,0.5,0,0.056604,0,0.344444,0.489362,0.319149,0.948171,0.371765,0.128205,0.375,0.457627,LEFT
0.595745,0.468085,0.608696,0.26087,0.404255,0.531915,0,0.5,0,0.5,0,0.056604,0,0.333333,0.659574,0.255319,0.980183,0.85209,0.333333,0.40625,0.661017,LEFT
0.702128,0.638298,0.978261,0.413043,0.297872,0.361702,0,0.5,0,0.5,1,1,1,1,0.744681,0.638298,0.841464,0.499851,0,0.421875,0.491525,LEFT
0.851064,0.851064,1,0.869565,0.148936,0.148936,0,0.5,0,0.5,0,0.056604,0,0.4,0.978723,0.851064,0.939025,0.499851,0.102564,0.359375,0.491525,LEFT
0.106383,0.765957,0.130435,0.934783,0.893617,0.234043,0,0.5,0,0.5,0,0.056604,0,0.744444,0.425532,0.765957,0.980183,0.499851,0.333333,0.21875,0.491525,LEFT
0.255319,0.659574,0,0.586957,0.744681,0.340426,0,0.5,0,0.5,1,1,1,1,0.319149,0.659574,0.884147,0.499851,0.025641,0.40625,0.491525,LEFT
0.638298,0.042553,0.652174,0,0.361702,0.957447,0,0.5,0,0.5,1,1,1,1,0.702128,0.042553,0.884147,0.499851,0.025641,0.40625,0.491525,LEFT
0.340426,0.106383,0.282609,0.021739,0.659574,0.893617,0,0.5,0,0.5,0,0.056604,0,0.277778,0.489362,0.106383,0.948171,0.499851,0.128205,0.34375,0.491525,LEFT
0.468085,0.042553,0.673913,0.195652,0.531915,0.957447,0,0.5,0,0.5,0,0.056604,0,0.177778,0.638298,0.234043,0.992495,0.243678,0.589744,0.328125,0.338983,LEFT
0.340426,0.489362,0.021739,0.5,0.659574,0.510638,0,0.5,0,0.5,0,0.056604,0,0.477778,0.510638,0.489362,0.955285,0.499851,0.153846,0.328125,0.491525,LEFT
0.595745,0.404255,0.608696,0.608696,0.404255,0.595745,0,0.5,0,0.5,0.018868,0.037736,0.037037,0.322222,0.638298,0.553191,0.960976,0.141208,0.179487,0.421875,0.372881,LEFT
0.574468,0.170213,0.913043,0,0.425532,0.829787,0,0.5,0,0.5,0,0.056604,0,0.188889,0.765957,0.170213,0.960976,0.499851,0.179487,0.3125,0.491525,LEFT
0.595745,0.489362,0.630435,0.695652,0.404255,0.510638,0,0.5,0,0.5,0,0.056604,0.018519,0.355556,0.574468,0.723404,0.904365,0.095366,0.410256,0.46875,0.305085,LEFT
0.617021,0.042553,0.630435,0.065217,0.382979,0.957447,0,0.5,0,0.5,1,1,1,1,0.659574,0.042553,0.841464,0.499851,0,0.421875,0.491525,LEFT
0.702128,0.297872,0.217391,0.73913,0.297872,0.702128,0,0.5,0,0.5,0,0.056604,0,0.188889,0.829787,0.170213,0.972796,0.736319,0.25641,0.359375,0.59322,LEFT
0.787234,0.404255,0.130435,0.108696,0.212766,0.595745,0,0.5,0,0.5,0,0.056604,0,0.2,0.893617,0.191489,0.980183,0.820069,0.333333,0.375,0.661017,LEFT
0.404255,0.148936,0.304348,0.130435,0.595745,0.851064,0,0.5,0,0.5,0,0.056604,0,0.266667,0.510638,0.446809,0.998716,0.189746,0.897436,0.375,0.254237,LEFT
0.319149,0.319149,0.282609,0.369565,0.680851,0.680851,0,0.5,0,0.5,0,0.056604,0,0.4,0.425532,0.340426,0.939025,0.426659,0.102564,0.375,0.474576,LEFT
0.191489,0.276596,0.065217,0.478261,0.808511,0.723404,0,0.5,0,0.5,1,1,1,1,0.234043,0.276596,0.841464,0.499851,0,0.421875,0.491525,LEFT
0.893617,0.319149,1,0.021739,0.106383,0.680851,0,0.5,0,0.5,1,1,1,1,0.93617,0.319149,0.841464,0.499851,0,0.421875,0.491525,LEFT
0.404255,0.914894,0.26087,0.913043,0.595745,0.085106,0,0.5,0,0.5,0,0.056604,0,0.666667,0.659574,0.787234,0.985238,0.661645,0.410256,0.265625,0.59322,LEFT
0.276596,0.638298,0.021739,0.652174,0.723404,0.361702,0,0.5,0,0.5,0,0.056604,0,0.588889,0.361702,0.638298,0.909756,0.499851,0.051282,0.390625,0.491525,LEFT
0.808511,0.276596,0.869565,0.23913,0.191489,0.723404,0,0.5,0,0.5,0,0.056604,0,0.122222,0.744681,0.510638,0.834041,0.098884,0.512821,0.5,0.305085,LEFT
0.510638,0,0.652174,0,0.489362,1,0,0.5,0,0.5,1,1,1,1,0.574468,0,0.884147,0.499851,0.025641,0.40625,0.491525,LEFT
0.702128,0.808511,0.434783,1,0.297872,0.191489,0,0.5,0,0.5,0,0.056604,0,0.455556,0.808511,0.808511,0.926829,0.499851,0.076923,0.375,0.491525,LEFT
0.829787,0.148936,0.804348,0.152174,0.170213,0.851064,0,0.5,0,0.5,0.018868,0.037736,0.037037,0.066667,0.87234,0.404255,0.978049,0.089973,0.307692,0.421875,0.288136,LEFT
0.680851,0.234043,0.630435,0.065217,0.319149,0.765957,0,0.5,0,0.5,1,1,1,1,0.723404,0.234043,0.841464,0.499851,0,0.421875,0.491525,LEFT
0.723404,0.914894,0.630435,0.695652,0.276596,0.085106,0,0.5,0,0.5,0,0.056604,0,0.5,0.744681,0.680851,0.985238,0.877371,0.410256,0.4375,0.677966,LEFT
0.382979,0.829787,0.217391,1,0.617021,0.170213,0,0.5,0,0.5,0,0.056604,0,0.633333,0.468085,0.829787,0.909756,0.499851,0.051282,0.390625,0.491525,LEFT
0.574468,0.06383,0.804348,0.152174,0.425532,0.93617,0,0.5,0,0.5,0,0.056604,0,0.133333,0.829787,0.106383,0.978049,0.431539,0.307692,0.265625,0.457627,LEFT
0.382979,0.87234,0.347826,0.5,0.617021,0.12766,0,0.5,0,0.5,0,0.056604,0,0.655556,0.553191,0.87234,0.955285,0.499851,0.153846,0.328125,0.491525,LEFT
0.510638,0.638298,0.021739,0.652174,0.489362,0.361702,0,0.5,0,0.5,0,0.056604,0,0.466667,0.595745,0.638298,0.909756,0.499851,0.051282,0.390625,0.491525,LEFT
0.659574,0.659574,0,0.586957,0.340426,0.340426,0,0.5,0,0.5,1,1,1,1,0.723404,0.659574,0.884147,0.499851,0.025641,0.40625,0.491525,LEFT
0.340426,0.361702,0.282609,0.369565,0.659574,0.638298,0,0.5,0,0.5,0,0.056604,0,0.411111,0.468085,0.361702,0.939025,0.499851,0.102564,0.359375,0.491525,LEFT
0.234043,0.489362,0.23913,0.652174,0.765957,0.510638,0,0.5,0,0.5,0,0.056604,0.018519,0.544444,0.297872,0.595745,0.955285,0.215214,0.153846,0.40625,0.40678,LEFT
0.851064,0.829787,0.934783,0.586957,0.148936,0.170213,0,0.5,0,0.5,0,0.056604,0,0.388889,0.93617,0.574468,0.985238,0.850405,0.410256,0.390625,0.694915,LEFT
0.87234,0.297872,0.5,0.130435,0.12766,0.702128,0,0.5,0,0.5,1,1,1,1,0.93617,0.297872,0.884147,0.499851,0.025641,0.40625,0.491525,LEFT
0.808511,0.829787,0.934783,0.586957,0.191489,0.170213,0,0.5,0,0.5,0,0.056604,0,0.411111,0.765957,0.659574,0.85045,0.877371,0.410256,0.484375,0.627119,LEFT
0.680851,0.914894,0.456522,0.73913,0.319149,0.085106,0,0.5,0.25,0.75,0.037736,0.09434,0.055556,0.555556,0.595745,0.723404,0.692073,0.948156,0.333333,0.515625,0.644068,LEFT
0.276596,0.021277,0.23913,0,0.723404,0.978723,0,0.5,0.25,0.25,1,1,1,1,0.297872,0.06383,0.884147,0.243678,0.025641,0.4375,0.457627,LEFT
0.12766,0.723404,0.065217,0.26087,0.87234,0.276596,0,0.5,0,0.5,0,0.056604,0,0.711111,0.212766,0.723404,0.909756,0.499851,0.051282,0.390625,0.491525,LEFT
0.893617,0.723404,0.956522,0.021739,0.106383,0.276596,0,0.5,0,0.5,1,1,1,1,0.93617,0.723404,0.841464,0.499851,0,0.421875,0.491525,LEFT
0.808511,0.425532,0.76087,0.413043,0.191489,0.574468,0,0.5,0.25,0.25,0.037736,0.018868,0.055556,0.233333,0.829787,0.638298,0.969513,0.072895,0.230769,0.4375,0.322034,LEFT
0.808511,0.12766,0.717391,0.282609,0.191489,0.87234,0.5,0,0.5,0,1,1,1,1,0.808511,0.170213,0.5,0.158286,0,0.453125,0.457627,LEFT
0.723404,0.021277,0.521739,0.065217,0.276596,0.978723,0,0.5,0,0.5,1,1,1,1,0.765957,0.021277,0.841464,0.499851,0,0.421875,0.491525,LEFT
0.659574,0.361702,0.673913,0.695652,0.340426,0.638298,0,0.5,0,0.5,0,0.056604,0,0.244444,0.659574,0.723404,0.978049,0.107051,0.692308,0.453125,0.20339,LEFT
0.446809,0.234043,0.347826,0.217391,0.553191,0.765957,0,0.5,0,0.5,0,0.056604,0,0.288889,0.617021,0.404255,0.982066,0.258747,0.358974,0.328125,0.355932,LEFT
0.93617,0.723404,0.847826,0.043478,0.06383,0.276596,0,0.5,0,0.5,1,1,1,1,0.978723,0.702128,0.884147,0.627938,0.025641,0.421875,0.508475,LEFT
0.276596,0.893617,0.26087,0.847826,0.723404,0.106383,0,0.5,0,0.5,0.018868,0.075472,0.037037,0.744444,0.680851,0.957447,0.999703,0.887236,0.974359,0.15625,0.440678,LEFT
0.829787,0.06383,0.804348,0.152174,0.170213,0.93617,0.5,0,0.5,0,0.056604,0,0.074074,0.044444,0.680851,0.212766,0.260975,0.021661,0.307692,0.5625,0.372881,LEFT
0.276596,0.489362,0.217391,1,0.723404,0.510638,0.5,1,0.5,1,0.056604,0.113208,0.074074,0.555556,0.276596,0.404255,0.5,0.909729,0.051282,0.453125,0.559322,LEFT
0.340426,0.723404,0.130435,0.152174,0.659574,0.276596,0,0.5,0,0.5,0.018868,0.037736,0.037037,0.622222,0.297872,0.93617,0.831421,0.077918,0.358974,0.484375,0.322034,LEFT
0.489362,0.106383,0.347826,0.217391,0.510638,0.893617,0,0.5,0,0.5,0,0.056604,0,0.2,0.531915,0.276596,0.982066,0.168332,0.358974,0.421875,0.355932,LEFT
0.446809,0.212766,0.108696,0.065217,0.553191,0.787234,0,0.5,0,0.5,0,0.056604,0,0.277778,0.638298,0.191489,0.965632,0.546428,0.205128,0.3125,0.508475,LEFT
0.574468,0.510638,0.565217,0.26087,0.425532,0.489362,0,0.5,0.25,0.75,1,1,1,1,0.595745,0.489362,0.841464,0.670634,0,0.4375,0.508475,LEFT
0.319149,0.914894,0.195652,0.934783,0.680851,0.085106,0,0.5,0,0.5,0,0.056604,0,0.711111,0.404255,0.914894,0.909756,0.499851,0.051282,0.390625,0.491525,LEFT
0.170213,0.106383,0.086957,0.021739,0.829787,0.893617,0,0.5,0,0.5,0,0.056604,0,0.366667,0.340426,0.106383,0.955285,0.499851,0.153846,0.328125,0.491525,LEFT
0.297872,0.553191,0.369565,0.869565,0.702128,0.446809,0,0.5,0,0.5,0,0.056604,0,0.533333,0.404255,0.744681,0.978049,0.192443,0.307692,0.375,0.338983,LEFT
0.851064,0.787234,0.869565,0.652174,0.148936,0.212766,0,0.5,0,0.5,0,0.056604,0,0.366667,0.957447,0.531915,0.98374,0.841417,0.384615,0.375,0.694915,LEFT
0.425532,0.191489,0.23913,0,0.574468,0.808511,0,0.5,0,0.5,1,1,1,1,0.489362,0.191489,0.884147,0.499851,0.025641,0.40625,0.491525,LEFT
0.617021,0.531915,0.478261,0.521739,0.382979,0.468085,0,0.5,0,0.5,0,0.056604,0.018519,0.366667,0.531915,0.276596,0.789502,0.923095,0.512821,0.515625,0.694915,LEFT
0.595745,0.212766,0.086957,0.021739,0.404255,0.787234,0,0.5,0.25,0.25,0.037736,0.018868,0.055556,0.233333,0.617021,0.361702,0.955285,0.101359,0.153846,0.4375,0.372881,LEFT
0.595745,0.297872,0.217391,0.73913,0.404255,0.702128,0,0.5,0,0.5,0,0.056604,0,0.244444,0.829787,0.276596,0.972796,0.539263,0.25641,0.28125,0.508475,LEFT
0.680851,0.297872,0.608696,0.26087,0.319149,0.702128,0.5,1,0.5,1,0.056604,0.113208,0.074074,0.244444,0.595745,0.06383,0.371951,0.980177,0.333333,0.515625,0.677966,LEFT
0.744681,0.148936,0.608696,0.130435,0.255319,0.851064,0,0.5,0,0.5,0,0.056604,0,0.088889,0.851064,0.148936,0.926829,0.499851,0.076923,0.375,0.491525,LEFT
0.531915,0.617021,0.086957,0.652174,0.468085,0.382979,0,0.5,0,0.5,0,0.056604,0,0.444444,0.659574,0.617021,0.939025,0.499851,0.102564,0.359375,0.491525,LEFT
0.12766,0.170213,0,0.130435,0.87234,0.829787,0,0.5,0,0.5,0,0.056604,0,0.422222,0.361702,0.170213,0.969513,0.499851,0.230769,0.28125,0.491525,LEFT
0.680851,0.531915,0.673913,0.565217,0.319149,0.468085,0,0.5,0,0.5,0.018868,0.075472,0.037037,0.344444,0.723404,0.340426,0.969513,0.884112,0.230769,0.421875,0.644068,LEFT
0.595745,0.808511,0.913043,0.826087,0.404255,0.191489,0,0.5,0,0.5,0,0.056604,0,0.511111,0.829787,0.808511,0.969513,0.499851,0.230769,0.28125,0.491525,LEFT
0.297872,0.148936,0.891304,0.543478,0.702128,0.851064,0,0.5,0,0.5,0,0.056604,0,0.322222,0.595745,0.446809,0.999062,0.250246,0.923077,0.234375,0.254237,LEFT
0.659574,0.212766,0.434783,0.195652,0.340426,0.787234,0,0.5,0,0.5,0,0.056604,0,0.166667,0.425532,0.212766,0.560258,0.861508,0.794872,0.625,0.491525,LEFT
0.340426,0.914894,0.347826,0.891304,0.659574,0.085106,0,0.5,0,0.5,0,0.056604,0,0.7,0.425532,0.914894,0.909756,0.499851,0.051282,0.390625,0.491525,LEFT
0.425532,0.276596,0.478261,0.891304,0.574468,0.723404,0,0.5,0,0.5,0,0.056604,0,0.322222,0.680851,0.361702,0.982066,0.379299,0.358974,0.265625,0.423729,LEFT
0.361702,0.297872,0.217391,0.73913,0.638298,0.702128,0,0.5,0,0.5,0,0.056604,0,0.366667,0.617021,0.297872,0.972796,0.499851,0.25641,0.265625,0.491525,LEFT
0.510638,0.425532,0.478261,0.391304,0.489362,0.574468,0.5,0,0.5,0,0.056604,0,0.074074,0.4,0.319149,0.808511,0.335366,0.005802,0.641026,0.59375,0.186441,LEFT
0.425532,0.87234,0.347826,0.5,0.574468,0.12766,0,0.5,0,0.5,0,0.056604,0,0.633333,0.595745,0.87234,0.955285,0.499851,0.153846,0.328125,0.491525,LEFT
0.382979,0.893617,0.369565,0.869565,0.617021,0.106383,0,0.5,0.25,0.75,0.037736,0.09434,0.055556,0.7,0.404255,0.617021,0.978049,0.943886,0.307692,0.4375,0.711864,LEFT
0.808511,0.361702,0.934783,0.586957,0.191489,0.638298,0,0.5,0,0.5,0,0.056604,0,0.166667,0.957447,0.595745,0.985238,0.203229,0.410256,0.34375,0.305085,LEFT
0.297872,0.021277,0.695652,0.021739,0.702128,0.978723,0,0.5,0,0.5,0,0.056604,0,0.255556,0.425532,0.021277,0.939025,0.499851,0.102564,0.359375,0.491525,LEFT
0.829787,0.93617,0.826087,0.826087,0.170213,0.06383,0,0.5,0.25,0.75,1,1,1,1,0.851064,0.893617,0.884147,0.756025,0.025641,0.4375,0.525424,LEFT
0.851064,0.382979,0.73913,0.195652,0.148936,0.617021,0,0.5,0,0.5,0,0.056604,0.018519,0.166667,0.914894,0.276596,0.955285,0.784489,0.153846,0.40625,0.576271,LEFT
0.553191,0.085106,0.23913,0.413043,0.446809,0.914894,0,0.5,0,0.5,0,0.056604,0,0.155556,0.680851,0.085106,0.939025,0.499851,0.102564,0.359375,0.491525,LEFT
0.468085,0.148936,0.304348,0.130435,0.531915,0.851064,0,0.5,0,0.5,0,0.056604,0,0.233333,0.446809,0.446809,0.95828,0.149298,0.897436,0.46875,0.254237,LEFT
0.617021,0.425532,0.478261,0.456522,0.382979,0.574468,0,0.5,0,0.5,0,0.056604,0,0.3,0.829787,0.468085,0.972796,0.421029,0.25641,0.296875,0.457627,LEFT
0.553191,0.276596,0.673913,0.565217,0.446809,0.723404,0,0.5,0,0.5,0,0.056604,0,0.255556,0.723404,0.340426,0.969513,0.371765,0.230769,0.328125,0.440678,LEFT
0.319149,0.106383,0.065217,0.173913,0.680851,0.893617,0,0.5,0,0.5,0,0.056604,0.018519,0.3,0.12766,0.212766,0.52439,0.085094,0.461538,0.59375,0.40678,LEFT
0.085106,0.553191,0.23913,0.652174,0.914894,0.446809,0,0.5,0,0.5,0,0.056604,0,0.644444,0.255319,0.553191,0.955285,0.499851,0.153846,0.328125,0.491525,LEFT
0.638298,0.617021,0.608696,0.608696,0.361702,0.382979,0,0.5,0,0.5,0.018868,0.037736,0.037037,0.411111,0.680851,0.765957,0.960976,0.141208,0.179487,0.421875,0.372881,LEFT
0.851064,0.361702,0,0.130435,0.148936,0.638298,0,0.5,0,0.5,0,0.056604,0.018519,0.155556,0.914894,0.191489,0.969513,0.841417,0.230769,0.40625,0.627119,LEFT
0.531915,0.829787,0.217391,1,0.468085,0.170213,0,0.5,0,0.5,0,0.056604,0,0.555556,0.617021,0.829787,0.909756,0.499851,0.051282,0.390625,0.491525,LEFT
0.829787,0.297872,0.217391,0.73913,0.170213,0.702128,0.5,1,0.5,1,0.056604,0.113208,0.074074,0.166667,0.765957,0.106383,0.381801,0.972788,0.25641,0.5,0.644068,LEFT
0.93617,0.851064,1,0.869565,0.06383,0.148936,0,0.5,0,0.5,0.018868,0.075472,0.037037,0.377778,0.978723,0.765957,0.939025,0.792622,0.102564,0.421875,0.559322,LEFT
0.680851,0.382979,0.456522,0.217391,0.319149,0.617021,0,0.5,0,0.5,1,1,1,1,0.744681,0.382979,0.884147,0.499851,0.025641,0.40625,0.491525,LEFT
0.638298,0.404255,0.608696,0.608696,0.361702,0.595745,0.5,0,0.5,0,0.056604,0,0.074074,0.322222,0.638298,0.595745,0.5,0.038739,0.179487,0.453125,0.338983,LEFT
0.319149,0.297872,0.391304,0.26087,0.680851,0.702128,0,0.5,0,0.5,0,0.056604,0,0.388889,0.404255,0.297872,0.909756,0.499851,0.051282,0.390625,0.491525,LEFT
0.702128,0.361702,0.5,0.978261,0.297872,0.638298,0,0.5,0,0.5,0,0.056604,0,0.222222,0.468085,0.574468,0.704878,0.115591,0.948718,0.625,0.322034,LEFT
0.404255,0.106383,0.434783,1,0.595745,0.893617,0.5,0,0.5,0,0.056604,0,0.074074,0.288889,0.404255,0.212766,0.5,0.072895,0.076923,0.453125,0.40678,LEFT
0.510638,0.404255,0.478261,0.391304,0.489362,0.595745,0,0.5,0.25,0.75,0.037736,0.09434,0.055556,0.377778,0.297872,0.382979,0.353659,0.975603,0.641026,0.609375,0.508475,LEFT
0.468085,0.914894,0.347826,0.891304,0.531915,0.085106,0,0.5,0,0.5,0.018868,0.075472,0.037037,0.655556,0.510638,0.87234,0.909756,0.70479,0.051282,0.421875,0.525424,LEFT
0.702128,0.234043,0.630435,0.065217,0.297872,0.765957,0,0.5,0,0.5,1,1,1,1,0.744681,0.234043,0.841464,0.499851,0,0.421875,0.491525,LEFT
0.234043,0.234043,0.413043,0.695652,0.765957,0.765957,0,0.5,0,0.5,0,0.056604,0,0.4,0.595745,0.234043,0.98374,0.499851,0.384615,0.1875,0.491525,LEFT
0.680851,0.489362,0.804348,0.152174,0.319149,0.510638,0,0.5,0,0.5,0,0.056604,0,0.3,0.87234,0.382979,0.978049,0.670634,0.307692,0.3125,0.576271,LEFT
0.829787,0.148936,0.608696,0.130435,0.170213,0.851064,0,0.5,0.25,0.75,0.037736,0.09434,0.055556,0.077778,0.851064,0.06383,0.926829,0.841417,0.076923,0.4375,0.559322,LEFT
0.808511,0.702128,0.565217,0.217391,0.191489,0.297872,0,0.5,0,0.5,0,0.056604,0,0.344444,0.914894,0.531915,0.97561,0.792622,0.282051,0.375,0.627119,LEFT
0.234043,0.382979,0.195652,0.369565,0.765957,0.617021,0,0.5,0,0.5,0.018868,0.037736,0.037037,0.5,0.276596,0.574468,0.969513,0.115591,0.230769,0.421875,0.338983,LEFT
0.446809,0.680851,0.26087,0.26087,0.553191,0.319149,0.5,0,0.5,0,0.056604,0,0.074074,0.566667,0.446809,0.957447,0.5,0.0241,0.282051,0.453125,0.271186,LEFT
0.276596,0.234043,0.413043,0.695652,0.723404,0.765957,0,0.5,0,0.5,0,0.056604,0,0.377778,0.617021,0.255319,0.98374,0.471387,0.384615,0.203125,0.474576,LEFT
0.553191,0.574468,0.478261,0.673913,0.446809,0.425532,0,0.5,0,0.5,1,1,1,1,0.595745,0.574468,0.841464,0.499851,0,0.421875,0.491525,LEFT
0.617021,0.531915,0.76087,0.76087,0.382979,0.468085,0,0.5,0,0.5,0,0.056604,0,0.355556,0.851064,0.787234,0.990854,0.179634,0.538462,0.28125,0.288136,LEFT
0.12766,0.021277,0.695652,0.021739,0.87234,0.978723,0,0.5,0,0.5,0,0.056604,0,0.344444,0.255319,0.021277,0.939025,0.499851,0.102564,0.359375,0.491525,LEFT
0.744681,0.914894,0.804348,0.891304,0.255319,0.085106,0,0.5,0,0.5,1,1,1,1,0.808511,0.914894,0.884147,0.499851,0.025641,0.40625,0.491525,LEFT
0.468085,0.914894,0.26087,0.913043,0.531915,0.085106,0,0.5,0,0.5,0,0.056604,0,0.633333,0.659574,0.723404,0.985238,0.742542,0.410256,0.3125,0.644068,LEFT
0.191489,0.553191,0.086957,0.543478,0.808511,0.446809,0,0.5,0,0.5,0,0.056604,0,0.588889,0.340426,0.553191,0.948171,0.499851,0.128205,0.34375,0.491525,LEFT
0.510638,0.148936,0.586957,0.108696,0.489362,0.851064,0,0.5,0,0.5,0,0.056604,0,0.211111,0.723404,0.319149,0.985238,0.122332,0.410256,0.296875,0.355932,LEFT
0.617021,0.148936,0.5,0.130435,0.382979,0.851064,0,0.5,0,0.5,1,1,1,1,0.680851,0.148936,0.884147,0.499851,0.025641,0.40625,0.491525,LEFT
0.297872,0.191489,0.130435,0.108696,0.702128,0.808511,0,0.5,0,0.5,0,0.056604,0,0.344444,0.531915,0.276596,0.980183,0.371765,0.333333,0.28125,0.423729,LEFT
0.638298,0.297872,0.391304,0.26087,0.361702,0.702128,0,0.5,0,0.5,0,0.056604,0,0.222222,0.723404,0.297872,0.909756,0.499851,0.051282,0.390625,0.491525,LEFT
0.382979,0.106383,0.347826,0.217391,0.617021,0.893617,0,0.5,0,0.5,0,0.056604,0,0.255556,0.595745,0.234043,0.982066,0.319023,0.358974,0.296875,0.389831,LEFT
0.702128,0.574468,0.608696,0.608696,0.297872,0.425532,0,0.5,0,0.5,0.018868,0.037736,0.037037,0.355556,0.744681,0.723404,0.960976,0.141208,0.179487,0.421875,0.372881,LEFT
0.382979,0.489362,0.021739,0.5,0.617021,0.510638,0,0.5,0,0.5,0,0.056604,0,0.455556,0.553191,0.489362,0.955285,0.499851,0.153846,0.328125,0.491525,LEFT
0.787234,0.234043,0.869565,0.23913,0.212766,0.765957,0,0.5,0,0.5,0,0.056604,0,0.111111,0.765957,0.170213,0.744963,0.878543,0.512821,0.46875,0.542373,LEFT
0.765957,0.893617,0.652174,0.695652,0.234043,0.106383,0,0.5,0,0.5,1,1,1,1,0.808511,0.893617,0.841464,0.499851,0,0.421875,0.491525,LEFT
0.468085,0.276596,0.478261,0.891304,0.531915,0.723404,0,0.5,0,0.5,0,0.056604,0,0.3,0.680851,0.404255,0.982066,0.319023,0.358974,0.296875,0.389831,LEFT
0.234043,0.680851,0.282609,0.369565,0.765957,0.319149,0,0.5,0,0.5,0,0.056604,0,0.633333,0.319149,0.638298,0.939025,0.646236,0.102564,0.390625,0.525424,LEFT
0.702128,0.021277,0.521739,0.065217,0.297872,0.978723,0,0.5,0,0.5,1,1,1,1,0.744681,0.021277,0.841464,0.499851,0,0.421875,0.491525,LEFT
0.468085,0.042553,0.630435,0.065217,0.531915,0.957447,0,0.5,0,0.5,1,1,1,1,0.510638,0.042553,0.841464,0.499851,0,0.421875,0.491525,LEFT
0.787234,0.808511,0.913043,0.826087,0.212766,0.191489,0,0.5,0,0.5,0,0.056604,0,0.411111,0.914894,0.702128,0.969513,0.71333,0.230769,0.359375,0.576271,LEFT
0.553191,0.382979,0.456522,0.217391,0.446809,0.617021,0,0.5,0,0.5,1,1,1,1,0.617021,0.382979,0.884147,0.499851,0.025641,0.40625,0.491525,LEFT
0.510638,0.723404,0.347826,0.23913,0.489362,0.276596,0,0.5,0,0.5,0,0.056604,0,0.511111,0.617021,0.723404,0.926829,0.499851,0.076923,0.375,0.491525,LEFT
0.531915,0.744681,0.282609,0.021739,0.468085,0.255319,0,0.5,0,0.5,0,0.056604,0,0.511111,0.680851,0.744681,0.948171,0.499851,0.128205,0.34375,0.491525,LEFT
0.489362,0.148936,0.586957,0.108696,0.510638,0.851064,0,0.5,0,0.5,0,0.056604,0,0.222222,0.702128,0.319149,0.985238,0.149298,0.410256,0.296875,0.355932,LEFT
0.829787,0.744681,0.282609,0.021739,0.170213,0.255319,0,0.5,0,0.5,0,0.056604,0,0.355556,0.957447,0.723404,0.948171,0.563895,0.128205,0.359375,0.508475,LEFT
