@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data

snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,2,8,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,477,488,0,49.430052,50.569948,0,0.317525,0.267789,0.365351,71.436632,84.389981,1929.222008,1306.565166,622.656842,1.999194,1.353954,0.64524,702.092011,0.727556,36.392494,0,0,0,0,1,734,1,231,?,0,?,?,0.671662,0.323983,0.494301,0.177641,0.822359,0.505699,?,0.494301,?,?,0.736204,0.472956,?,0.494301,0.03,0,0.015625,0.015625,15.625,15.625,3103,2339830,262343,97.927461,68.471503,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,2,9,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,468,497,0,48.497409,51.502591,0,0.304922,0.270709,0.368851,72.215656,85.198403,1929.222008,1344.66459,584.557418,1.999194,1.393435,0.605759,688.302544,0.713267,35.677726,0,0,0,0,1,734,1,231,?,0,?,?,0.668937,0.322176,0.484974,0.180904,0.819096,0.515026,?,0.484974,?,?,0.729272,0.464378,?,0.484974,0.017,0,0.015625,0,15.625,0,3103,2339830,262343,97.409326,68.57513,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,2,10,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,465,500,0,48.186528,51.813472,0,0.300715,0.271519,0.369356,72.431516,85.314996,1929.222008,1352.082269,577.139739,1.999194,1.401122,0.598072,684.677797,0.709511,35.48984,0,0,0,0,1,734,1,231,?,0,?,?,0.666894,0.320833,0.481865,0.182005,0.817995,0.518135,?,0.481865,?,?,0.727547,0.463153,?,0.481865,0.018,0,0.015625,0,15.625,0,3103,2339830,262343,97.409326,68.65285,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,3,1,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,477,489,0,49.378882,50.621118,0,0.317077,0.266684,0.36333,71.141281,83.922583,1931.249555,1287.617295,643.63226,1.999223,1.332937,0.666286,708.362238,0.733294,36.678959,0,0,0,0,1,735,1,231,?,0,?,?,0.670748,0.323077,0.493789,0.177596,0.822404,0.506211,?,0.493789,?,?,0.739106,0.477954,?,0.493789,0.017,0.001,0.015625,0,15.625,0,3103,2339561,262612,98.654244,68.504141,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,3,2,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,479,487,0,49.585921,50.414079,0,0.319838,0.269142,0.365175,71.797146,84.348657,1931.249555,1314.564349,616.685206,1.999223,1.360833,0.63839,697.076038,0.721611,36.09456,0,0,0,0,1,735,1,231,?,0,?,?,0.665306,0.319502,0.495859,0.176885,0.823115,0.504141,?,0.495859,?,?,0.733734,0.473545,?,0.495859,0.015,0,0.015625,0,15.625,0,3103,2339561,262612,97.412008,68.71118,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,3,3,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,475,491,0,49.171843,50.828157,0,0.314268,0.269555,0.36678,71.907237,84.719436,1931.249555,1326.601062,604.648493,1.999223,1.373293,0.62593,694.701989,0.719153,35.971632,0,0,0,0,1,735,1,231,?,0,?,?,0.668027,0.32128,0.491718,0.178307,0.821693,0.508282,?,0.491718,?,?,0.732277,0.469435,?,0.491718,0.018,0.001,0.015625,0,15.625,0,3103,2339561,262612,97.412008,68.60766,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,3,4,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,482,483,0,49.948187,50.051813,0,0.325218,0.266789,0.364052,71.168644,84.088148,1929.304852,1294.347437,634.957415,1.99928,1.341293,0.657987,706.874308,0.732512,36.638808,0,0,0,0,1,734,1,231,?,0,?,?,0.672343,0.324438,0.499482,0.174913,0.825087,0.500518,?,0.499482,?,?,0.73866,0.476222,?,0.499482,0.023,0,0.015625,0,15.625,0,3103,2339830,262343,97.823834,68.445596,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,3,5,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,470,495,0,48.704663,51.295337,0,0.308444,0.269264,0.367129,71.828893,84.798903,1929.304852,1325.361552,603.9433,1.99928,1.373432,0.625848,695.184916,0.720399,36.032922,0,0,0,0,1,734,1,231,?,0,?,?,0.6703,0.323077,0.487047,0.179249,0.820751,0.512953,?,0.487047,?,?,0.732714,0.468603,?,0.487047,0.022,0,0.03125,0,31.25,0,3103,2339830,262343,97.823834,68.523316,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,3,6,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,472,493,0,48.911917,51.088083,0,0.311214,0.270084,0.366441,72.047546,84.640089,1929.304852,1325.516356,603.788496,1.99928,1.373592,0.625688,691.936949,0.717033,35.864573,0,0,0,0,1,734,1,231,?,0,?,?,0.66485,0.319502,0.489119,0.178554,0.821446,0.510881,?,0.489119,?,?,0.731444,0.470337,?,0.489119,0.018,0,0.015625,0,15.625,0,3103,2339830,262343,97.512953,68.73057,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,3,7,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,465,500,0,48.186528,51.813472,0,0.30069,0.273097,0.37031,72.853082,85.536045,1929.185764,1367.652122,561.533642,1.999156,1.417256,0.5819,677.502581,0.702075,35.118577,0,0,0,0,1,735,1,230,?,0,?,?,0.662585,0.316804,0.481865,0.182021,0.817979,0.518135,?,0.481865,?,?,0.72418,0.460799,?,0.481865,0.016,0,0.015625,0,15.625,0,3103,2339830,262343,96.787565,68.80829,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,3,8,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,463,502,0,47.979275,52.020725,0,0.297702,0.271696,0.372304,72.480298,85.997819,1929.124594,1375.616792,553.507802,1.999093,1.42551,0.573583,682.766847,0.70753,35.392574,0,0,0,0,1,735,1,230,?,0,?,?,0.67415,0.324401,0.479793,0.182716,0.817284,0.520207,?,0.479793,?,?,0.726127,0.456455,?,0.479793,0.016,0.001,0.015625,0.015625,15.625,15.625,3103,2339830,262343,96.994819,68.367876,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,3,9,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,468,497,0,48.497409,51.502591,0,0.304914,0.271053,0.36889,72.307392,85.207364,1929.222008,1346.804225,582.417783,1.999194,1.395652,0.603542,686.81654,0.711727,35.6007,0,0,0,0,1,734,1,231,?,0,?,?,0.667575,0.32128,0.484974,0.180912,0.819088,0.515026,?,0.484974,?,?,0.728607,0.464266,?,0.484974,0.015,0.001,0.015625,0,15.625,0,3103,2339830,262343,97.305699,68.626943,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,3,10,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,469,496,0,48.601036,51.398964,0,0.306317,0.270602,0.368445,72.187025,85.104462,1929.222008,1341.419412,587.802596,1.999194,1.390072,0.609122,688.912889,0.713899,35.709363,0,0,0,0,1,734,1,231,?,0,?,?,0.668256,0.321727,0.48601,0.180548,0.819452,0.51399,?,0.48601,?,?,0.729638,0.465359,?,0.48601,0.016,0,0.015625,0,15.625,0,3103,2339830,262343,97.409326,68.601036,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,1,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,467,499,0,48.343685,51.656315,0,0.303087,0.271031,0.368552,72.301005,85.128767,1931.249555,1345.037611,586.211944,1.999223,1.392378,0.606845,687.765014,0.711972,35.612436,0,0,0,0,1,735,1,231,?,0,?,?,0.666667,0.320388,0.483437,0.181207,0.818793,0.516563,?,0.483437,?,?,0.728768,0.465082,?,0.483437,0.017,0.001,0.015625,0,15.625,0,3103,2339561,262612,97.515528,68.65942,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,2,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,481,485,0,49.792961,50.207039,0,0.322675,0.266961,0.3645,71.215232,84.192753,1931.249555,1298.455515,632.79404,1.999223,1.344157,0.655066,706.655341,0.731527,36.590576,0,0,0,0,1,735,1,231,?,0,?,?,0.672789,0.324438,0.49793,0.176119,0.823881,0.50207,?,0.49793,?,?,0.738107,0.475054,?,0.49793,0.016,0,0.015625,0,15.625,0,3103,2339561,262612,97.929607,68.426501,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,3,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,462,504,0,47.826087,52.173913,0,0.296087,0.273937,0.371997,73.07611,85.92451,1931.249555,1384.608502,546.641054,1.999223,1.433342,0.565881,674.005714,0.697728,34.89998,0,0,0,0,1,735,1,231,?,0,?,?,0.663946,0.318621,0.478261,0.183008,0.816992,0.521739,?,0.478261,?,?,0.721897,0.456618,?,0.478261,0.017,0,0.015625,0,15.625,0,3103,2339561,262612,96.583851,68.76294,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,4,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,472,493,0,48.911917,51.088083,0,0.311238,0.269252,0.367111,71.825688,84.794724,1929.304852,1325.653068,603.651784,1.99928,1.373734,0.625546,695.219661,0.720435,36.034723,0,0,0,0,1,734,1,231,?,0,?,?,0.6703,0.323077,0.489119,0.178524,0.821476,0.510881,?,0.489119,?,?,0.732739,0.468627,?,0.489119,0.015,0.001,0.015625,0,15.625,0,3103,2339830,262343,97.61658,68.523316,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,5,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,472,493,0,48.911917,51.088083,0,0.311238,0.269801,0.367951,71.97206,84.988845,1929.304852,1334.738328,594.566524,1.99928,1.383149,0.616131,692.536292,0.717654,35.895638,0,0,0,0,1,734,1,231,?,0,?,?,0.6703,0.323077,0.489119,0.178519,0.821481,0.510881,?,0.489119,?,?,0.731368,0.466589,?,0.489119,0.016,0,0.015625,0,15.625,0,3103,2339830,262343,97.305699,68.523316,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,6,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,474,491,0,49.119171,50.880829,0,0.313762,0.269911,0.365454,72.002965,84.414056,1929.207438,1319.939799,609.267639,1.999179,1.367813,0.631365,693.056108,0.718193,35.924395,0,0,0,0,1,735,1,230,?,0,?,?,0.662585,0.316804,0.491192,0.177866,0.822134,0.508808,?,0.491192,?,?,0.732294,0.473064,?,0.491192,0.016,0.001,0.015625,0,15.625,0,3103,2339830,262343,97.512953,68.80829,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,7,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,470,495,0,48.704663,51.295337,0,0.307711,0.270496,0.36804,72.15937,85.011838,1929.185764,1338.222264,590.963501,1.999156,1.386759,0.612397,689.470711,0.714477,35.738949,0,0,0,0,1,735,1,230,?,0,?,?,0.667347,0.319889,0.487047,0.180191,0.819809,0.512953,?,0.487047,?,?,0.730001,0.466354,?,0.487047,0.016,0.001,0.015625,0,15.625,0,3103,2339830,262343,97.409326,68.626943,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,8,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,476,489,0,49.326425,50.673575,0,0.316138,0.267549,0.36572,71.372443,84.475212,1929.222008,1307.671277,621.550731,1.999194,1.3551,0.644094,702.984507,0.728481,36.438756,0,0,0,0,1,734,1,231,?,0,?,?,0.673706,0.325352,0.493264,0.17799,0.82201,0.506736,?,0.493264,?,?,0.736504,0.472071,?,0.493264,0.018,0,0.015625,0,15.625,0,3103,2339830,262343,98.031088,68.393782,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,9,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,471,494,0,48.80829,51.19171,0,0.309106,0.270389,0.367634,72.130174,84.917203,1929.222008,1335.039701,594.182307,1.999194,1.383461,0.615733,690.127094,0.715158,35.7723,0,0,0,0,1,734,1,231,?,0,?,?,0.666894,0.320833,0.488083,0.179835,0.820165,0.511917,?,0.488083,?,?,0.730369,0.467348,?,0.488083,0.019,0.001,0.015625,0,15.625,0,3103,2339830,262343,97.409326,68.65285,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,4,10,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,475,490,0,49.222798,50.777202,0,0.314716,0.268588,0.365846,71.649792,84.50426,1929.222008,1313.717616,615.504392,1.999194,1.361365,0.637828,698.499311,0.723833,36.206269,0,0,0,0,1,734,1,231,?,0,?,?,0.669619,0.322626,0.492228,0.178378,0.821622,0.507772,?,0.492228,?,?,0.734493,0.471737,?,0.492228,0.016,0,0.015625,0,15.625,0,3103,2339830,262343,97.823834,68.549223,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,1,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,478,488,0,49.482402,50.517598,0,0.318481,0.267415,0.364956,71.336435,84.29807,1931.249555,1302.969715,628.27984,1.999223,1.34883,0.650393,704.559555,0.729358,36.482057,0,0,0,0,1,735,1,231,?,0,?,?,0.672109,0.323983,0.494824,0.177209,0.822791,0.505176,?,0.494824,?,?,0.73705,0.473896,?,0.494824,0.018,0,0.015625,0,15.625,0,3103,2339561,262612,98.033126,68.452381,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,2,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,477,489,0,49.378882,50.621118,0,0.317057,0.268354,0.36469,71.586768,84.236536,1931.249555,1305.790872,625.458683,1.999223,1.35175,0.647473,700.66445,0.725326,36.280368,0,0,0,0,1,735,1,231,?,0,?,?,0.667347,0.320833,0.493789,0.177604,0.822396,0.506211,?,0.493789,?,?,0.73539,0.474608,?,0.493789,0.016,0,0.015625,0,15.625,0,3103,2339561,262612,97.929607,68.63354,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,3,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,469,497,0,48.550725,51.449275,0,0.306367,0.270571,0.369065,72.178004,85.24668,1931.271229,1348.431395,582.839834,1.999246,1.395892,0.603354,689.582354,0.713853,35.706137,0,0,0,0,1,735,1,231,?,0,?,?,0.670068,0.322626,0.485507,0.179564,0.820436,0.514493,?,0.485507,?,?,0.729536,0.463958,?,0.485507,0.016,0,0.015625,0,15.625,0,3103,2339561,262612,97.204969,68.530021,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,4,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,470,495,0,48.704663,51.295337,0,0.308465,0.269975,0.369936,72.018567,85.447322,1929.304852,1349.738106,579.566746,1.99928,1.398692,0.600587,691.020424,0.716083,35.817068,0,0,0,0,1,734,1,231,?,0,?,?,0.675068,0.326271,0.487047,0.179208,0.820792,0.512953,?,0.487047,?,?,0.730248,0.461987,?,0.487047,0.016,0,0.015625,0,15.625,0,3103,2339830,262343,97.098446,68.341969,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,5,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,464,501,0,48.082902,51.917098,0,0.30004,0.272416,0.370237,72.66968,85.516891,1929.304852,1363.161537,566.143315,1.99928,1.412603,0.586677,680.53062,0.705213,35.273359,0,0,0,0,1,734,1,231,?,0,?,?,0.665531,0.319945,0.480829,0.181423,0.818577,0.519171,?,0.480829,?,?,0.725509,0.460958,?,0.480829,0.018,0,0.015625,0,15.625,0,3103,2339830,262343,96.994819,68.704663,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,6,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,469,496,0,48.601036,51.398964,0,0.306325,0.269714,0.367574,71.950143,84.903286,1929.222008,1330.583499,598.638509,1.999194,1.378843,0.620351,693.062158,0.718199,35.924438,0,0,0,0,1,734,1,231,?,0,?,?,0.669619,0.322626,0.48601,0.180548,0.819452,0.51399,?,0.48601,?,?,0.731671,0.467529,?,0.48601,0.016,0,0.015625,0,15.625,0,3103,2339830,262343,97.823834,68.549223,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,7,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,480,485,0,49.740933,50.259067,0,0.321681,0.267869,0.36303,71.457879,83.85384,1929.222008,1291.745883,637.476125,1.999194,1.338597,0.660597,702.660716,0.728146,36.421973,0,0,0,0,1,734,1,231,?,0,?,?,0.66485,0.319502,0.497409,0.176611,0.823389,0.502591,?,0.497409,?,?,0.737024,0.478937,?,0.497409,0.016,0,0.015625,0,15.625,0,3103,2339830,262343,98.031088,68.73057,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,8,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,465,500,0,48.186528,51.813472,0,0.30071,0.271963,0.36979,72.549963,85.415187,1929.222008,1357.52999,571.692018,1.999194,1.406767,0.592427,682.604101,0.707362,35.382351,0,0,0,0,1,734,1,231,?,0,?,?,0.666213,0.320388,0.481865,0.182005,0.817995,0.518135,?,0.481865,?,?,0.72653,0.462069,?,0.481865,0.016,0.001,0.015625,0,15.625,0,3103,2339830,262343,97.202073,68.678756,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,9,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,473,492,0,49.015544,50.984456,0,0.311907,0.270486,0.368025,72.156686,85.008208,1929.185764,1339.160638,590.025126,1.999156,1.387731,0.611425,689.486689,0.714494,35.739777,0,0,0,0,1,735,1,230,?,0,?,?,0.667347,0.319889,0.490155,0.179098,0.820902,0.509845,?,0.490155,?,?,0.730041,0.46643,?,0.490155,0.017,0.001,0.015625,0,15.625,0,3103,2339830,262343,97.098446,68.626943,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,5,10,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,475,490,0,49.222798,50.777202,0,0.314696,0.269179,0.365536,71.807804,84.433273,1929.185764,1314.764868,614.420897,1.999156,1.362451,0.636706,696.057589,0.721303,36.080382,0,0,0,0,1,735,1,230,?,0,?,?,0.665986,0.319001,0.492228,0.178401,0.821599,0.507772,?,0.492228,?,?,0.733512,0.472577,?,0.492228,0.015,0,0.015625,0,15.625,0,3103,2339830,262343,97.720207,68.678756,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,1,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,469,497,0,48.550725,51.449275,0,0.305676,0.26984,0.370158,71.984244,85.500794,1931.188385,1352.478245,578.71014,1.99916,1.400081,0.599079,692.24301,0.716608,35.845442,0,0,0,0,1,735,1,231,?,0,?,?,0.67619,0.326733,0.485507,0.18046,0.81954,0.514493,?,0.485507,?,?,0.730461,0.461599,?,0.485507,0.018,0,0.015625,0,15.625,0,3103,2339561,262612,97.308489,68.297101,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,2,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,480,486,0,49.689441,50.310559,0,0.32131,0.265581,0.364352,70.847078,84.158498,1931.249555,1290.005221,641.244334,1.999223,1.335409,0.663814,712.635882,0.737718,36.900248,0,0,0,0,1,735,1,231,?,0,?,?,0.678231,0.328125,0.496894,0.176451,0.823549,0.503106,?,0.496894,?,?,0.740757,0.475486,?,0.496894,0.018,0.001,0.015625,0,15.625,0,3103,2339561,262612,98.447205,68.219462,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,3,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,470,496,0,48.654244,51.345756,0,0.307273,0.270912,0.368129,72.269134,85.030944,1931.249555,1342.06676,589.182795,1.999223,1.389303,0.60992,688.410825,0.712641,35.645876,0,0,0,0,1,735,1,231,?,0,?,?,0.665986,0.319945,0.486542,0.180124,0.819876,0.513458,?,0.486542,?,?,0.729159,0.4661,?,0.486542,0.016,0,0.015625,0,15.625,0,3103,2339561,262612,97.308489,68.6853,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,4,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,479,486,0,49.637306,50.362694,0,0.320291,0.268073,0.363832,71.512921,84.039752,1929.185764,1298.067248,631.118517,1.999156,1.345147,0.654009,701.42685,0.726867,36.358699,0,0,0,0,1,735,1,230,?,0,?,?,0.665986,0.319001,0.496373,0.176959,0.823041,0.503627,?,0.496373,?,?,0.736305,0.476857,?,0.496373,0.016,0,0.015625,0,15.625,0,3103,2339830,262343,97.927461,68.678756,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,5,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,478,487,0,49.533679,50.466321,0,0.318884,0.268968,0.364727,71.751713,84.246493,1929.185764,1309.033398,620.152366,1.999156,1.356511,0.642645,697.251672,0.722541,36.142277,0,0,0,0,1,735,1,230,?,0,?,?,0.664626,0.318119,0.495337,0.177324,0.822676,0.504663,?,0.495337,?,?,0.734256,0.474687,?,0.495337,0.016,0,0.015625,0,15.625,0,3103,2339830,262343,97.61658,68.73057,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,6,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,461,504,0,47.772021,52.227979,0,0.295837,0.27367,0.371176,73.004079,85.733732,1929.304852,1376.268655,553.036197,1.99928,1.426185,0.573095,674.832309,0.699308,34.978003,0,0,0,0,1,734,1,231,?,0,?,?,0.662807,0.318182,0.47772,0.182516,0.817484,0.52228,?,0.47772,?,?,0.722768,0.458664,?,0.47772,0.016,0,0.015625,0,15.625,0,3103,2339830,262343,96.787565,68.80829,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,7,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,481,484,0,49.84456,50.15544,0,0.323806,0.266834,0.362892,71.180688,83.820145,1929.304852,1285.718476,643.586376,1.99928,1.332351,0.666929,707.159841,0.732808,36.653608,0,0,0,0,1,734,1,231,?,0,?,?,0.668937,0.322176,0.498446,0.175299,0.824701,0.501554,?,0.498446,?,?,0.739038,0.479098,?,0.498446,0.016,0,0.015625,0,15.625,0,3103,2339830,262343,98.134715,68.57513,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,8,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,469,496,0,48.601036,51.398964,0,0.307056,0.269572,0.368336,71.910953,85.077575,1929.304852,1335.371421,593.933431,1.99928,1.383805,0.615475,693.396307,0.718545,35.940215,0,0,0,0,1,734,1,231,?,0,?,?,0.672343,0.324438,0.48601,0.179594,0.820406,0.51399,?,0.48601,?,?,0.731645,0.465702,?,0.48601,0.016,0,0.015625,0,15.625,0,3103,2339830,262343,97.61658,68.445596,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,9,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,464,501,0,48.082902,51.917098,0,0.299271,0.273685,0.37001,73.00936,85.466111,1929.222008,1368.826658,560.39535,1.999194,1.418473,0.580721,675.171573,0.69966,34.997091,0,0,0,0,1,734,1,231,?,0,?,?,0.659401,0.316005,0.480829,0.182408,0.817592,0.519171,?,0.480829,?,?,0.723188,0.46161,?,0.480829,0.016,0,0,0,0,0,3103,2339830,262343,96.787565,68.937824,?,?
